PersonID,EventID,SpaceID,StartDateTime,EndDateTime
133,125,302,2020-05-12 12:45:16,2020-05-12 12:45:39
39,0,0,2020-05-12 12:45:18,2020-05-12 12:55:08
57,23,0,2020-05-12 12:45:21,2020-05-12 12:46:05
127,127,0,2020-05-12 12:45:22,2020-05-12 12:48:44
24,68,301,2020-05-12 12:45:27,2020-05-12 12:45:53
44,0,0,2020-05-12 12:45:32,2020-05-12 12:54:42
125,0,412,2020-05-12 12:45:32,2020-05-12 12:46:20
66,0,0,2020-05-12 12:45:34,2020-05-12 12:55:13
123,91,302,2020-05-12 12:45:34,2020-05-12 12:45:48
160,134,416,2020-05-12 12:45:35,2020-05-12 12:46:00
133,125,301,2020-05-12 12:45:39,2020-05-12 12:45:51
21,33,301,2020-05-12 12:45:46,2020-05-12 12:45:52
123,91,132,2020-05-12 12:45:48,2020-05-12 14:36:32
56,0,412,2020-05-12 12:45:49,2020-05-12 12:46:34
133,125,401,2020-05-12 12:45:51,2020-05-12 12:46:04
21,33,401,2020-05-12 12:45:52,2020-05-12 12:46:07
24,68,302,2020-05-12 12:45:53,2020-05-12 12:46:12
128,0,0,2020-05-12 12:45:55,2020-05-12 12:56:05
160,134,243,2020-05-12 12:46:00,2020-05-12 14:44:41
53,0,0,2020-05-12 12:46:03,2020-05-12 12:55:26
133,125,402,2020-05-12 12:46:04,2020-05-12 12:46:25
57,23,326,2020-05-12 12:46:05,2020-05-12 12:46:52
21,33,402,2020-05-12 12:46:07,2020-05-12 12:46:30
24,68,133,2020-05-12 12:46:12,2020-05-12 12:55:13
27,0,0,2020-05-12 12:46:13,2020-05-12 12:48:54
108,124,415,2020-05-12 12:46:17,2020-05-12 12:46:41
135,116,315,2020-05-12 12:46:18,2020-05-12 12:46:43
50,0,110,2020-05-12 12:46:19,2020-05-12 12:46:41
3,0,0,2020-05-12 12:46:20,2020-05-12 12:57:13
125,0,403,2020-05-12 12:46:20,2020-05-12 12:46:43
62,0,0,2020-05-12 12:46:23,2020-05-12 12:54:20
133,125,403,2020-05-12 12:46:25,2020-05-12 12:46:55
80,0,315,2020-05-12 12:46:27,2020-05-12 12:48:03
21,33,403,2020-05-12 12:46:30,2020-05-12 12:47:02
56,0,403,2020-05-12 12:46:34,2020-05-12 12:47:00
50,0,317,2020-05-12 12:46:41,2020-05-12 12:47:14
108,124,414,2020-05-12 12:46:41,2020-05-12 12:47:06
135,116,314,2020-05-12 12:46:43,2020-05-12 12:47:01
125,0,402,2020-05-12 12:46:43,2020-05-12 12:47:00
140,114,0,2020-05-12 12:46:50,2020-05-12 12:52:38
57,23,102,2020-05-12 12:46:52,2020-05-12 12:48:24
110,0,0,2020-05-12 12:46:53,2020-05-12 12:57:34
100,0,0,2020-05-12 12:46:54,2020-05-12 12:55:12
133,125,221,2020-05-12 12:46:55,2020-05-12 14:40:51
125,0,401,2020-05-12 12:47:00,2020-05-12 12:47:08
56,0,402,2020-05-12 12:47:00,2020-05-12 12:47:17
135,116,111,2020-05-12 12:47:01,2020-05-12 15:19:39
21,33,404,2020-05-12 12:47:02,2020-05-12 12:47:27
108,124,237,2020-05-12 12:47:06,2020-05-12 14:19:07
125,0,301,2020-05-12 12:47:08,2020-05-12 12:49:10
50,0,316,2020-05-12 12:47:14,2020-05-12 12:47:56
56,0,401,2020-05-12 12:47:17,2020-05-12 12:47:25
56,0,301,2020-05-12 12:47:25,2020-05-12 12:50:03
21,33,405,2020-05-12 12:47:27,2020-05-12 12:47:39
60,0,0,2020-05-12 12:47:28,2020-05-12 12:57:05
30,0,0,2020-05-12 12:47:30,2020-05-12 12:48:58
21,33,226,2020-05-12 12:47:39,2020-05-12 13:16:12
122,0,0,2020-05-12 12:47:43,2020-05-12 12:59:04
50,0,315,2020-05-12 12:47:56,2020-05-12 12:48:36
80,0,320,2020-05-12 12:48:03,2020-05-12 12:48:20
142,0,249,2020-05-12 12:48:15,2020-05-12 12:48:44
80,0,326,2020-05-12 12:48:20,2020-05-12 12:49:25
57,23,321,2020-05-12 12:48:24,2020-05-12 12:51:04
68,0,0,2020-05-12 12:48:24,2020-05-12 12:58:43
120,0,0,2020-05-12 12:48:26,2020-05-12 12:58:30
116,0,0,2020-05-12 12:48:30,2020-05-12 12:57:36
50,0,320,2020-05-12 12:48:36,2020-05-12 12:48:51
92,88,0,2020-05-12 12:48:39,2020-05-12 12:52:37
6,0,0,2020-05-12 12:48:41,2020-05-12 12:58:16
127,127,301,2020-05-12 12:48:44,2020-05-12 12:48:52
142,0,415,2020-05-12 12:48:44,2020-05-12 12:50:32
50,0,326,2020-05-12 12:48:51,2020-05-12 12:49:32
127,127,401,2020-05-12 12:48:52,2020-05-12 12:49:03
27,0,0,2020-05-12 12:48:54,2020-05-12 12:58:22
30,8,0,2020-05-12 12:48:58,2020-05-12 12:49:43
37,0,0,2020-05-12 12:49:00,2020-05-12 12:58:46
127,127,402,2020-05-12 12:49:03,2020-05-12 12:49:20
125,0,0,2020-05-12 12:49:10,2020-05-12 12:53:01
131,0,0,2020-05-12 12:49:19,2020-05-12 12:58:43
127,127,202,2020-05-12 12:49:20,2020-05-12 13:52:31
33,0,0,2020-05-12 12:49:21,2020-05-12 12:59:18
80,0,0,2020-05-12 12:49:25,2020-05-12 12:53:11
50,0,0,2020-05-12 12:49:32,2020-05-12 12:55:31
82,0,250,2020-05-12 12:49:38,2020-05-12 12:49:58
70,49,0,2020-05-12 12:49:41,2020-05-12 12:50:16
30,8,326,2020-05-12 12:49:43,2020-05-12 12:50:03
81,89,0,2020-05-12 12:49:45,2020-05-12 12:53:43
109,0,0,2020-05-12 12:49:58,2020-05-12 12:58:52
82,0,416,2020-05-12 12:49:58,2020-05-12 12:50:42
30,8,320,2020-05-12 12:50:03,2020-05-12 12:51:25
56,0,0,2020-05-12 12:50:03,2020-05-12 12:54:00
70,49,326,2020-05-12 12:50:16,2020-05-12 12:50:36
142,0,412,2020-05-12 12:50:32,2020-05-12 12:51:37
70,49,320,2020-05-12 12:50:36,2020-05-12 12:51:35
82,0,415,2020-05-12 12:50:42,2020-05-12 12:51:50
57,23,322,2020-05-12 12:51:04,2020-05-12 12:51:32
35,1,0,2020-05-12 12:51:08,2020-05-12 12:55:15
30,8,315,2020-05-12 12:51:25,2020-05-12 12:51:57
57,23,323,2020-05-12 12:51:32,2020-05-12 12:52:37
70,49,315,2020-05-12 12:51:35,2020-05-12 12:52:02
142,0,403,2020-05-12 12:51:37,2020-05-12 12:52:05
93,0,0,2020-05-12 12:51:46,2020-05-12 13:01:34
102,0,242,2020-05-12 12:51:47,2020-05-12 12:52:03
82,0,412,2020-05-12 12:51:50,2020-05-12 12:53:04
104,0,0,2020-05-12 12:51:50,2020-05-12 13:01:45
30,8,316,2020-05-12 12:51:57,2020-05-12 12:52:21
70,49,316,2020-05-12 12:52:02,2020-05-12 12:52:44
102,0,416,2020-05-12 12:52:03,2020-05-12 12:52:35
142,0,402,2020-05-12 12:52:05,2020-05-12 12:52:15
61,0,0,2020-05-12 12:52:12,2020-05-12 13:01:14
142,0,401,2020-05-12 12:52:15,2020-05-12 12:52:25
72,0,0,2020-05-12 12:52:19,2020-05-12 13:00:38
30,8,107,2020-05-12 12:52:21,2020-05-12 15:34:51
142,0,301,2020-05-12 12:52:25,2020-05-12 12:55:02
102,0,415,2020-05-12 12:52:35,2020-05-12 12:53:59
92,88,301,2020-05-12 12:52:37,2020-05-12 12:52:48
57,23,170,2020-05-12 12:52:37,2020-05-12 15:27:09
140,114,306,2020-05-12 12:52:38,2020-05-12 12:52:46
70,49,317,2020-05-12 12:52:44,2020-05-12 12:52:57
140,114,140,2020-05-12 12:52:46,2020-05-12 16:01:54
92,88,302,2020-05-12 12:52:48,2020-05-12 12:53:16
70,49,109,2020-05-12 12:52:57,2020-05-12 14:14:57
129,0,0,2020-05-12 12:53:00,2020-05-12 13:04:04
154,0,0,2020-05-12 12:53:00,2020-05-12 13:02:34
125,0,0,2020-05-12 12:53:01,2020-05-12 13:03:50
82,0,403,2020-05-12 12:53:04,2020-05-12 12:53:37
80,0,0,2020-05-12 12:53:11,2020-05-12 13:02:16
92,88,122,2020-05-12 12:53:16,2020-05-12 14:38:11
103,0,130,2020-05-12 12:53:18,2020-05-12 12:53:41
126,0,108,2020-05-12 12:53:24,2020-05-12 12:54:01
82,0,402,2020-05-12 12:53:37,2020-05-12 12:53:54
103,0,306,2020-05-12 12:53:41,2020-05-12 12:58:50
81,89,301,2020-05-12 12:53:43,2020-05-12 12:53:54
75,0,0,2020-05-12 12:53:48,2020-05-12 13:03:21
136,0,222,2020-05-12 12:53:51,2020-05-12 12:54:21
42,0,0,2020-05-12 12:53:52,2020-05-12 13:06:08
81,89,302,2020-05-12 12:53:54,2020-05-12 12:54:22
82,0,401,2020-05-12 12:53:54,2020-05-12 12:54:03
102,0,412,2020-05-12 12:53:59,2020-05-12 12:55:16
56,0,0,2020-05-12 12:54:00,2020-05-12 13:04:31
126,0,316,2020-05-12 12:54:01,2020-05-12 12:54:38
82,0,301,2020-05-12 12:54:03,2020-05-12 12:56:18
148,0,0,2020-05-12 12:54:10,2020-05-12 13:04:10
62,0,0,2020-05-12 12:54:20,2020-05-12 13:05:05
136,0,404,2020-05-12 12:54:21,2020-05-12 12:54:48
81,89,122,2020-05-12 12:54:22,2020-05-12 14:08:26
126,0,315,2020-05-12 12:54:38,2020-05-12 12:55:55
31,0,0,2020-05-12 12:54:41,2020-05-12 13:05:02
44,0,0,2020-05-12 12:54:42,2020-05-12 13:04:19
95,0,0,2020-05-12 12:54:43,2020-05-12 13:02:46
136,0,403,2020-05-12 12:54:48,2020-05-12 12:55:08
142,0,0,2020-05-12 12:55:02,2020-05-12 12:57:20
136,0,402,2020-05-12 12:55:08,2020-05-12 12:55:25
39,0,0,2020-05-12 12:55:08,2020-05-12 13:06:37
100,0,0,2020-05-12 12:55:12,2020-05-12 13:04:29
66,12,0,2020-05-12 12:55:13,2020-05-12 12:55:54
24,84,133,2020-05-12 12:55:13,2020-05-12 12:55:35
35,1,301,2020-05-12 12:55:15,2020-05-12 12:55:27
102,0,403,2020-05-12 12:55:16,2020-05-12 12:55:41
136,0,401,2020-05-12 12:55:25,2020-05-12 12:55:38
53,0,0,2020-05-12 12:55:26,2020-05-12 13:03:45
35,1,401,2020-05-12 12:55:27,2020-05-12 12:55:44
50,0,0,2020-05-12 12:55:31,2020-05-12 13:04:29
24,84,302,2020-05-12 12:55:35,2020-05-12 12:55:56
136,0,301,2020-05-12 12:55:38,2020-05-12 12:57:53
102,0,402,2020-05-12 12:55:41,2020-05-12 12:55:55
35,1,402,2020-05-12 12:55:44,2020-05-12 12:56:00
124,0,223,2020-05-12 12:55:47,2020-05-12 12:55:59
66,12,326,2020-05-12 12:55:54,2020-05-12 12:56:12
102,0,401,2020-05-12 12:55:55,2020-05-12 12:56:04
126,0,320,2020-05-12 12:55:55,2020-05-12 12:56:16
24,84,301,2020-05-12 12:55:56,2020-05-12 12:56:06
124,0,404,2020-05-12 12:55:59,2020-05-12 12:56:45
35,1,403,2020-05-12 12:56:00,2020-05-12 12:57:02
102,0,301,2020-05-12 12:56:04,2020-05-12 13:00:31
128,104,0,2020-05-12 12:56:05,2020-05-12 12:56:37
24,84,401,2020-05-12 12:56:06,2020-05-12 12:56:24
66,12,320,2020-05-12 12:56:12,2020-05-12 12:57:32
126,0,326,2020-05-12 12:56:16,2020-05-12 12:56:58
82,0,0,2020-05-12 12:56:18,2020-05-12 12:59:18
24,84,402,2020-05-12 12:56:24,2020-05-12 12:56:51
128,104,326,2020-05-12 12:56:37,2020-05-12 12:57:21
124,0,403,2020-05-12 12:56:45,2020-05-12 12:57:12
24,84,403,2020-05-12 12:56:51,2020-05-12 12:57:24
126,0,0,2020-05-12 12:56:58,2020-05-12 13:02:49
35,1,412,2020-05-12 12:57:02,2020-05-12 12:57:32
60,0,0,2020-05-12 12:57:05,2020-05-12 13:08:46
124,0,402,2020-05-12 12:57:12,2020-05-12 12:57:22
3,0,0,2020-05-12 12:57:13,2020-05-12 13:08:42
142,0,0,2020-05-12 12:57:20,2020-05-12 13:05:19
128,104,102,2020-05-12 12:57:21,2020-05-12 12:59:01
124,0,401,2020-05-12 12:57:22,2020-05-12 12:57:31
24,84,404,2020-05-12 12:57:24,2020-05-12 12:57:56
124,0,301,2020-05-12 12:57:31,2020-05-12 13:00:06
35,1,411,2020-05-12 12:57:32,2020-05-12 12:57:54
66,12,315,2020-05-12 12:57:32,2020-05-12 12:59:24
110,0,0,2020-05-12 12:57:34,2020-05-12 13:08:39
116,0,0,2020-05-12 12:57:36,2020-05-12 13:08:23
63,0,132,2020-05-12 12:57:51,2020-05-12 12:58:06
136,0,0,2020-05-12 12:57:53,2020-05-12 13:04:22
35,1,234,2020-05-12 12:57:54,2020-05-12 16:06:30
24,84,405,2020-05-12 12:57:56,2020-05-12 12:58:06
63,0,302,2020-05-12 12:58:06,2020-05-12 12:58:35
24,84,225,2020-05-12 12:58:06,2020-05-12 16:57:15
6,0,0,2020-05-12 12:58:16,2020-05-12 13:06:52
27,0,0,2020-05-12 12:58:22,2020-05-12 13:08:03
120,0,0,2020-05-12 12:58:30,2020-05-12 13:08:18
79,71,162,2020-05-12 12:58:31,2020-05-12 12:58:31
79,71,313,2020-05-12 12:58:31,2020-05-12 12:58:39
63,0,301,2020-05-12 12:58:35,2020-05-12 13:02:26
84,0,253,2020-05-12 12:58:38,2020-05-12 12:59:17
79,71,410,2020-05-12 12:58:39,2020-05-12 12:59:32
46,59,124,2020-05-12 12:58:40,2020-05-12 12:59:00
131,0,0,2020-05-12 12:58:43,2020-05-12 13:07:07
68,32,0,2020-05-12 12:58:43,2020-05-12 13:02:18
37,0,0,2020-05-12 12:58:46,2020-05-12 13:08:02
103,0,0,2020-05-12 12:58:50,2020-05-12 13:04:05
109,0,0,2020-05-12 12:58:52,2020-05-12 13:08:08
78,0,207,2020-05-12 12:58:53,2020-05-12 12:59:07
105,104,123,2020-05-12 12:58:54,2020-05-12 12:59:09
46,59,304,2020-05-12 12:59:00,2020-05-12 12:59:34
128,104,321,2020-05-12 12:59:01,2020-05-12 13:01:38
122,104,0,2020-05-12 12:59:04,2020-05-12 13:01:33
78,0,404,2020-05-12 12:59:07,2020-05-12 12:59:45
105,104,303,2020-05-12 12:59:09,2020-05-12 13:00:22
84,0,419,2020-05-12 12:59:17,2020-05-12 12:59:42
33,0,0,2020-05-12 12:59:18,2020-05-12 13:09:28
82,0,0,2020-05-12 12:59:18,2020-05-12 13:09:39
66,12,303,2020-05-12 12:59:24,2020-05-12 12:59:53
79,71,408,2020-05-12 12:59:32,2020-05-12 13:01:09
46,59,305,2020-05-12 12:59:34,2020-05-12 12:59:55
84,0,421,2020-05-12 12:59:42,2020-05-12 13:01:42
78,0,403,2020-05-12 12:59:45,2020-05-12 13:00:04
66,12,304,2020-05-12 12:59:53,2020-05-12 13:00:11
46,59,127,2020-05-12 12:59:55,2020-05-12 14:42:32
78,0,402,2020-05-12 13:00:04,2020-05-12 13:00:17
124,0,0,2020-05-12 13:00:06,2020-05-12 13:06:59
66,12,136,2020-05-12 13:00:11,2020-05-12 16:56:19
20,46,108,2020-05-12 13:00:14,2020-05-12 13:00:45
78,0,401,2020-05-12 13:00:17,2020-05-12 13:00:28
105,104,315,2020-05-12 13:00:22,2020-05-12 13:01:35
78,0,301,2020-05-12 13:00:28,2020-05-12 13:03:27
102,0,0,2020-05-12 13:00:31,2020-05-12 13:01:39
14,0,132,2020-05-12 13:00:35,2020-05-12 13:00:50
72,0,0,2020-05-12 13:00:38,2020-05-12 13:11:11
132,0,111,2020-05-12 13:00:41,2020-05-12 13:00:55
20,46,317,2020-05-12 13:00:45,2020-05-12 13:03:26
14,0,302,2020-05-12 13:00:50,2020-05-12 13:01:19
132,0,314,2020-05-12 13:00:55,2020-05-12 13:01:25
79,71,407,2020-05-12 13:01:09,2020-05-12 13:01:38
61,90,0,2020-05-12 13:01:14,2020-05-12 13:04:42
14,0,301,2020-05-12 13:01:19,2020-05-12 13:05:10
132,0,315,2020-05-12 13:01:25,2020-05-12 13:02:52
122,104,301,2020-05-12 13:01:33,2020-05-12 13:01:46
93,0,0,2020-05-12 13:01:34,2020-05-12 13:12:41
105,104,320,2020-05-12 13:01:35,2020-05-12 13:02:23
128,104,322,2020-05-12 13:01:38,2020-05-12 13:02:07
79,71,406,2020-05-12 13:01:38,2020-05-12 13:02:34
102,0,0,2020-05-12 13:01:39,2020-05-12 13:12:36
15,0,136,2020-05-12 13:01:39,2020-05-12 13:01:57
84,0,325,2020-05-12 13:01:42,2020-05-12 13:07:42
104,102,0,2020-05-12 13:01:45,2020-05-12 13:02:30
122,104,401,2020-05-12 13:01:46,2020-05-12 13:02:00
15,0,304,2020-05-12 13:01:57,2020-05-12 13:02:30
122,104,402,2020-05-12 13:02:00,2020-05-12 13:02:28
128,104,168,2020-05-12 13:02:07,2020-05-12 15:20:34
80,0,0,2020-05-12 13:02:16,2020-05-12 13:11:27
68,32,301,2020-05-12 13:02:18,2020-05-12 13:02:29
105,104,102,2020-05-12 13:02:23,2020-05-12 13:03:37
101,0,178,2020-05-12 13:02:23,2020-05-12 13:03:35
63,0,0,2020-05-12 13:02:26,2020-05-12 13:08:40
122,104,403,2020-05-12 13:02:28,2020-05-12 13:03:03
68,32,401,2020-05-12 13:02:29,2020-05-12 13:02:41
104,102,326,2020-05-12 13:02:30,2020-05-12 13:02:49
15,0,303,2020-05-12 13:02:30,2020-05-12 13:02:50
154,0,0,2020-05-12 13:02:34,2020-05-12 13:12:22
79,71,405,2020-05-12 13:02:34,2020-05-12 13:03:03
68,32,402,2020-05-12 13:02:41,2020-05-12 13:03:08
95,0,0,2020-05-12 13:02:46,2020-05-12 13:12:38
104,102,320,2020-05-12 13:02:49,2020-05-12 13:04:04
126,0,0,2020-05-12 13:02:49,2020-05-12 13:13:05
15,0,302,2020-05-12 13:02:50,2020-05-12 13:03:20
132,0,320,2020-05-12 13:02:52,2020-05-12 13:03:13
122,104,404,2020-05-12 13:03:03,2020-05-12 13:03:33
79,71,404,2020-05-12 13:03:03,2020-05-12 13:03:44
68,32,403,2020-05-12 13:03:08,2020-05-12 13:03:53
132,0,326,2020-05-12 13:03:13,2020-05-12 13:03:57
15,0,301,2020-05-12 13:03:20,2020-05-12 13:06:04
75,0,0,2020-05-12 13:03:21,2020-05-12 13:14:03
20,46,322,2020-05-12 13:03:26,2020-05-12 13:03:45
78,0,0,2020-05-12 13:03:27,2020-05-12 13:08:03
55,0,158,2020-05-12 13:03:27,2020-05-12 13:03:47
122,104,405,2020-05-12 13:03:33,2020-05-12 13:04:06
101,0,321,2020-05-12 13:03:35,2020-05-12 13:05:04
105,104,321,2020-05-12 13:03:37,2020-05-12 13:04:28
79,71,403,2020-05-12 13:03:44,2020-05-12 13:05:08
20,46,171,2020-05-12 13:03:45,2020-05-12 14:38:51
53,0,0,2020-05-12 13:03:45,2020-05-12 13:13:54
55,0,309,2020-05-12 13:03:47,2020-05-12 13:04:19
125,0,0,2020-05-12 13:03:50,2020-05-12 13:14:26
68,32,412,2020-05-12 13:03:53,2020-05-12 13:04:17
132,0,0,2020-05-12 13:03:57,2020-05-12 13:12:11
104,102,315,2020-05-12 13:04:04,2020-05-12 13:04:40
129,0,0,2020-05-12 13:04:04,2020-05-12 13:13:51
103,0,0,2020-05-12 13:04:05,2020-05-12 13:13:53
122,104,211,2020-05-12 13:04:06,2020-05-12 13:49:33
148,140,0,2020-05-12 13:04:10,2020-05-12 13:11:39
68,32,411,2020-05-12 13:04:17,2020-05-12 13:04:37
44,0,0,2020-05-12 13:04:19,2020-05-12 13:12:55
55,0,308,2020-05-12 13:04:19,2020-05-12 13:05:04
136,0,0,2020-05-12 13:04:22,2020-05-12 13:13:32
105,104,178,2020-05-12 13:04:28,2020-05-12 16:41:54
100,0,0,2020-05-12 13:04:29,2020-05-12 13:13:37
50,0,0,2020-05-12 13:04:29,2020-05-12 13:13:17
56,0,0,2020-05-12 13:04:31,2020-05-12 13:14:40
68,32,229,2020-05-12 13:04:37,2020-05-12 16:30:21
104,102,117,2020-05-12 13:04:40,2020-05-12 16:00:14
61,90,301,2020-05-12 13:04:42,2020-05-12 13:04:52
61,90,401,2020-05-12 13:04:52,2020-05-12 13:05:12
31,0,0,2020-05-12 13:05:02,2020-05-12 13:14:18
55,0,307,2020-05-12 13:05:04,2020-05-12 13:09:13
101,0,102,2020-05-12 13:05:04,2020-05-12 13:05:55
62,0,0,2020-05-12 13:05:05,2020-05-12 13:15:01
79,71,412,2020-05-12 13:05:08,2020-05-12 13:06:22
14,0,0,2020-05-12 13:05:10,2020-05-12 13:10:01
61,90,402,2020-05-12 13:05:12,2020-05-12 13:05:39
77,0,255,2020-05-12 13:05:17,2020-05-12 13:05:54
142,0,0,2020-05-12 13:05:19,2020-05-12 13:16:31
61,90,403,2020-05-12 13:05:39,2020-05-12 13:06:13
77,0,418,2020-05-12 13:05:54,2020-05-12 13:06:03
101,0,326,2020-05-12 13:05:55,2020-05-12 13:06:35
77,0,419,2020-05-12 13:06:03,2020-05-12 13:06:34
15,0,0,2020-05-12 13:06:04,2020-05-12 13:11:14
42,0,0,2020-05-12 13:06:08,2020-05-12 13:15:15
61,90,404,2020-05-12 13:06:13,2020-05-12 13:06:36
118,0,253,2020-05-12 13:06:13,2020-05-12 13:06:52
79,71,415,2020-05-12 13:06:22,2020-05-12 13:06:36
77,0,421,2020-05-12 13:06:34,2020-05-12 13:08:13
101,0,0,2020-05-12 13:06:35,2020-05-12 13:12:18
61,90,405,2020-05-12 13:06:36,2020-05-12 13:06:52
79,71,239,2020-05-12 13:06:36,2020-05-12 13:42:29
39,0,0,2020-05-12 13:06:37,2020-05-12 13:16:44
61,90,209,2020-05-12 13:06:52,2020-05-12 15:10:36
6,0,0,2020-05-12 13:06:52,2020-05-12 13:15:16
118,0,419,2020-05-12 13:06:52,2020-05-12 13:07:17
124,0,0,2020-05-12 13:06:59,2020-05-12 13:17:29
131,0,0,2020-05-12 13:07:07,2020-05-12 13:16:01
94,0,134,2020-05-12 13:07:14,2020-05-12 13:07:33
118,0,421,2020-05-12 13:07:17,2020-05-12 13:09:17
94,0,303,2020-05-12 13:07:33,2020-05-12 13:07:50
2,0,147,2020-05-12 13:07:42,2020-05-12 13:08:19
84,0,0,2020-05-12 13:07:42,2020-05-12 13:09:34
94,0,302,2020-05-12 13:07:50,2020-05-12 13:08:05
37,75,0,2020-05-12 13:08:02,2020-05-12 13:10:31
78,0,0,2020-05-12 13:08:03,2020-05-12 13:16:56
27,0,0,2020-05-12 13:08:03,2020-05-12 13:18:31
94,0,301,2020-05-12 13:08:05,2020-05-12 13:10:56
109,94,0,2020-05-12 13:08:08,2020-05-12 13:08:57
77,0,325,2020-05-12 13:08:13,2020-05-12 13:13:17
74,75,170,2020-05-12 13:08:14,2020-05-12 13:08:44
120,0,0,2020-05-12 13:08:18,2020-05-12 13:17:42
2,0,307,2020-05-12 13:08:19,2020-05-12 13:15:54
116,0,0,2020-05-12 13:08:23,2020-05-12 13:17:48
110,0,0,2020-05-12 13:08:39,2020-05-12 13:18:53
63,72,0,2020-05-12 13:08:40,2020-05-12 13:11:51
3,0,0,2020-05-12 13:08:42,2020-05-12 13:17:32
74,75,324,2020-05-12 13:08:44,2020-05-12 13:10:31
60,0,0,2020-05-12 13:08:46,2020-05-12 13:17:22
109,94,326,2020-05-12 13:08:57,2020-05-12 13:09:17
55,0,0,2020-05-12 13:09:13,2020-05-12 13:15:27
109,94,320,2020-05-12 13:09:17,2020-05-12 13:10:30
118,0,325,2020-05-12 13:09:17,2020-05-12 13:15:17
33,0,0,2020-05-12 13:09:28,2020-05-12 13:20:45
84,0,0,2020-05-12 13:09:34,2020-05-12 13:20:10
82,0,0,2020-05-12 13:09:39,2020-05-12 13:19:48
14,0,0,2020-05-12 13:10:01,2020-05-12 13:19:56
69,0,125,2020-05-12 13:10:22,2020-05-12 13:10:39
109,94,315,2020-05-12 13:10:30,2020-05-12 13:11:02
74,75,313,2020-05-12 13:10:31,2020-05-12 13:10:31
74,75,162,2020-05-12 13:10:31,2020-05-12 14:52:24
37,75,301,2020-05-12 13:10:31,2020-05-12 13:10:39
69,0,304,2020-05-12 13:10:39,2020-05-12 13:11:05
37,75,401,2020-05-12 13:10:39,2020-05-12 13:10:57
90,0,104,2020-05-12 13:10:49,2020-05-12 13:11:16
94,0,0,2020-05-12 13:10:56,2020-05-12 13:16:19
37,75,402,2020-05-12 13:10:57,2020-05-12 13:11:25
109,94,104,2020-05-12 13:11:02,2020-05-12 14:44:10
69,0,303,2020-05-12 13:11:05,2020-05-12 13:12:24
72,0,0,2020-05-12 13:11:11,2020-05-12 13:20:52
15,0,0,2020-05-12 13:11:14,2020-05-12 13:21:43
90,0,315,2020-05-12 13:11:16,2020-05-12 13:12:38
37,75,403,2020-05-12 13:11:25,2020-05-12 13:12:12
80,0,0,2020-05-12 13:11:27,2020-05-12 13:21:11
148,140,324,2020-05-12 13:11:39,2020-05-12 13:12:45
63,72,301,2020-05-12 13:11:51,2020-05-12 13:12:01
63,72,401,2020-05-12 13:12:01,2020-05-12 13:12:17
132,98,0,2020-05-12 13:12:11,2020-05-12 13:12:58
73,0,104,2020-05-12 13:12:11,2020-05-12 13:12:38
37,75,206,2020-05-12 13:12:12,2020-05-12 15:46:28
63,72,402,2020-05-12 13:12:17,2020-05-12 13:12:38
101,125,0,2020-05-12 13:12:18,2020-05-12 13:19:46
154,0,0,2020-05-12 13:12:22,2020-05-12 13:22:27
69,0,315,2020-05-12 13:12:24,2020-05-12 13:14:08
102,118,0,2020-05-12 13:12:36,2020-05-12 13:18:02
90,0,320,2020-05-12 13:12:38,2020-05-12 13:13:09
73,0,315,2020-05-12 13:12:38,2020-05-12 13:14:00
95,0,0,2020-05-12 13:12:38,2020-05-12 13:23:11
63,72,403,2020-05-12 13:12:38,2020-05-12 13:13:06
93,0,0,2020-05-12 13:12:41,2020-05-12 13:20:57
148,140,176,2020-05-12 13:12:45,2020-05-12 15:13:08
44,0,0,2020-05-12 13:12:55,2020-05-12 13:24:50
132,98,326,2020-05-12 13:12:58,2020-05-12 13:13:22
126,96,0,2020-05-12 13:13:05,2020-05-12 13:16:39
63,72,404,2020-05-12 13:13:06,2020-05-12 13:13:32
90,0,326,2020-05-12 13:13:09,2020-05-12 13:13:49
50,0,0,2020-05-12 13:13:17,2020-05-12 13:22:42
77,0,0,2020-05-12 13:13:17,2020-05-12 13:15:14
132,98,320,2020-05-12 13:13:22,2020-05-12 13:14:24
63,72,405,2020-05-12 13:13:32,2020-05-12 13:14:04
136,0,0,2020-05-12 13:13:32,2020-05-12 13:22:41
100,0,0,2020-05-12 13:13:37,2020-05-12 13:23:05
90,0,0,2020-05-12 13:13:49,2020-05-12 13:20:12
129,0,0,2020-05-12 13:13:51,2020-05-12 13:25:27
103,0,0,2020-05-12 13:13:53,2020-05-12 13:21:46
53,0,0,2020-05-12 13:13:54,2020-05-12 13:24:03
73,0,320,2020-05-12 13:14:00,2020-05-12 13:14:31
10,0,129,2020-05-12 13:14:00,2020-05-12 13:14:15
75,0,0,2020-05-12 13:14:03,2020-05-12 13:23:13
63,72,406,2020-05-12 13:14:04,2020-05-12 13:14:36
69,0,320,2020-05-12 13:14:08,2020-05-12 13:14:28
10,0,306,2020-05-12 13:14:15,2020-05-12 13:19:56
31,0,0,2020-05-12 13:14:18,2020-05-12 13:24:15
132,98,315,2020-05-12 13:14:24,2020-05-12 13:14:49
125,0,0,2020-05-12 13:14:26,2020-05-12 13:24:51
69,0,326,2020-05-12 13:14:28,2020-05-12 13:15:09
73,0,326,2020-05-12 13:14:31,2020-05-12 13:15:11
