season,age,gender,ta,thermal_sensation,BMI,cluster
0.0,38.0,1.0,22.9,0.0,22.1606648199446,4
0.0,51.0,1.0,22.7,0.0,26.06167930769488,4
0.0,51.0,1.0,23.0,0.0,26.06167930769488,4
0.0,51.0,1.0,23.1,0.0,26.06167930769488,4
0.0,51.0,1.0,22.3,0.0,26.06167930769488,4
0.0,51.0,1.0,22.7,-1.0,26.06167930769488,4
0.0,53.0,1.0,23.0,0.0,26.583175803402646,4
0.0,53.0,1.0,22.6,0.0,26.583175803402646,4
0.0,53.0,1.0,23.2,-1.0,26.583175803402646,4
0.0,53.0,1.0,22.4,0.0,26.583175803402646,4
0.0,53.0,1.0,22.9,0.0,26.583175803402646,4
0.0,33.0,1.0,23.0,-1.0,21.84700852033332,2
0.0,33.0,1.0,23.0,-1.0,21.84700852033332,2
0.0,33.0,1.0,22.9,-1.0,21.84700852033332,2
0.0,33.0,1.0,22.3,-1.0,21.84700852033332,2
0.0,33.0,1.0,22.8,0.0,21.84700852033332,2
0.0,55.0,2.0,22.6,0.0,25.63691716071142,4
0.0,55.0,2.0,22.9,0.0,25.63691716071142,4
0.0,55.0,2.0,23.0,0.0,25.63691716071142,4
0.0,55.0,2.0,22.7,0.0,25.63691716071142,4
0.0,55.0,2.0,22.3,0.0,25.63691716071142,4
0.0,55.0,2.0,23.2,0.0,25.63691716071142,4
0.0,34.0,1.0,22.6,0.0,26.03749399134753,4
0.0,34.0,1.0,22.6,0.0,26.03749399134753,4
0.0,34.0,1.0,23.0,0.0,26.03749399134753,4
0.0,34.0,1.0,22.9,0.0,26.03749399134753,4
0.0,34.0,1.0,23.1,0.0,26.03749399134753,4
0.0,61.0,1.0,22.8,0.0,20.19557823129252,4
0.0,61.0,1.0,23.0,0.0,20.19557823129252,4
0.0,61.0,1.0,23.0,0.0,20.19557823129252,4
0.0,61.0,1.0,22.3,0.0,20.19557823129252,4
0.0,61.0,1.0,22.8,0.0,20.19557823129252,4
0.0,38.0,1.0,23.1,-2.0,25.30864197530864,4
0.0,37.0,1.0,23.1,0.0,23.148148148148145,4
0.0,37.0,1.0,22.4,0.0,23.148148148148145,4
0.0,37.0,1.0,23.0,0.0,23.148148148148145,4
0.0,37.0,1.0,22.9,0.0,23.148148148148145,4
0.0,37.0,1.0,22.0,0.0,23.148148148148145,4
0.0,32.0,1.0,23.1,-1.0,21.45328719723184,2
0.0,32.0,1.0,22.5,0.0,21.45328719723184,2
0.0,32.0,1.0,22.6,0.0,21.45328719723184,2
0.0,32.0,1.0,22.7,0.0,21.45328719723184,2
0.0,32.0,1.0,22.8,0.0,21.45328719723184,2
0.0,30.0,1.0,23.2,0.0,21.91358024691358,2
0.0,30.0,1.0,22.5,0.0,21.91358024691358,2
0.0,30.0,1.0,22.9,0.0,21.91358024691358,2
0.0,30.0,1.0,22.1,0.0,21.91358024691358,2
0.0,35.0,1.0,22.9,-1.0,26.540235512381148,4
0.0,35.0,1.0,23.1,-1.0,26.540235512381148,4
0.0,35.0,1.0,22.6,-1.0,26.540235512381148,4
0.0,44.0,1.0,22.9,0.0,29.93827160493827,4
0.0,44.0,1.0,23.1,0.0,29.93827160493827,4
0.0,51.0,1.0,23.2,0.0,24.111507464658477,4
0.0,51.0,1.0,22.7,0.0,24.111507464658477,4
0.0,39.0,2.0,23.1,-1.0,19.841269841269845,2
0.0,39.0,2.0,23.1,-1.0,19.841269841269845,2
0.0,39.0,2.0,23.1,-1.0,19.841269841269845,2
0.0,59.0,1.0,23.1,0.0,29.384756657483933,4
0.0,59.0,1.0,23.2,0.0,29.384756657483933,4
0.0,59.0,1.0,23.3,0.0,29.384756657483933,4
0.0,56.0,2.0,23.2,0.0,23.30668005306752,4
0.0,56.0,2.0,23.1,0.0,23.30668005306752,4
0.0,56.0,2.0,23.6,0.0,23.30668005306752,4
0.0,56.0,2.0,23.5,0.0,23.30668005306752,4
0.0,65.0,1.0,23.2,0.0,21.13885585942661,4
0.0,65.0,1.0,23.5,0.0,21.13885585942661,4
0.0,65.0,1.0,23.4,-1.0,21.13885585942661,4
0.0,49.0,1.0,23.2,-0.2,19.94321254732288,4
0.0,49.0,1.0,23.1,-1.0,19.94321254732288,4
0.0,63.0,1.0,23.2,0.0,26.44628099173554,4
0.0,63.0,1.0,23.3,-1.0,26.44628099173554,4
0.0,63.0,1.0,23.5,0.0,26.44628099173554,4
0.0,65.0,1.0,23.1,0.0,25.46938775510204,4
0.0,65.0,1.0,23.5,0.0,25.46938775510204,4
0.0,65.0,1.0,23.6,0.0,25.46938775510204,4
0.0,63.0,1.0,23.2,0.0,24.69135802469136,4
0.0,63.0,1.0,23.4,0.0,24.69135802469136,4
0.0,63.0,1.0,23.5,0.0,24.69135802469136,4
0.0,63.0,1.0,23.3,0.0,27.548209366391188,4
0.0,63.0,1.0,23.4,-1.0,27.548209366391188,4
0.0,63.0,1.0,23.5,0.0,27.548209366391188,4
0.0,55.0,1.0,23.1,-1.0,24.69135802469136,4
0.0,55.0,1.0,23.2,-1.0,24.69135802469136,4
0.0,55.0,1.0,23.3,0.0,24.69135802469136,4
0.0,45.0,1.0,22.2,0.0,23.148148148148145,4
0.0,45.0,1.0,22.4,0.0,23.148148148148145,4
0.0,45.0,1.0,22.4,-1.0,23.148148148148145,4
0.0,45.0,1.0,22.4,0.0,23.148148148148145,4
0.0,31.0,1.0,22.2,-1.0,22.985397512168745,2
0.0,31.0,1.0,23.1,0.0,22.985397512168745,4
0.0,31.0,1.0,23.1,0.0,22.985397512168745,4
0.0,45.0,1.0,22.2,0.0,26.794938016528928,4
0.0,45.0,1.0,22.5,0.0,26.794938016528928,4
0.0,45.0,1.0,22.4,0.0,26.794938016528928,4
0.0,45.0,1.0,22.6,0.0,26.794938016528928,4
0.0,45.0,1.0,22.9,0.0,26.794938016528928,4
0.0,32.0,2.0,22.3,1.0,21.513858510523864,2
0.0,32.0,2.0,22.5,0.0,21.513858510523864,2
0.0,32.0,2.0,22.4,0.0,21.513858510523864,2
0.0,32.0,2.0,22.4,0.0,21.513858510523864,2
0.0,32.0,2.0,22.9,0.0,21.513858510523864,2
0.0,32.0,1.0,22.3,0.0,23.938989774631512,4
0.0,32.0,1.0,22.6,0.0,23.938989774631512,4
0.0,32.0,1.0,22.5,0.0,23.938989774631512,4
0.0,32.0,1.0,22.6,0.0,23.938989774631512,4
0.0,31.0,1.0,22.3,0.0,24.755464315903875,4
0.0,31.0,1.0,22.5,0.0,24.755464315903875,4
0.0,31.0,1.0,22.4,0.0,24.755464315903875,4
0.0,31.0,1.0,22.5,0.0,24.755464315903875,4
0.0,41.0,1.0,22.3,0.0,27.414453692693883,4
0.0,41.0,1.0,22.6,0.0,27.414453692693883,4
0.0,41.0,1.0,22.4,0.0,27.414453692693883,4
0.0,41.0,1.0,22.8,-1.0,27.414453692693883,4
0.0,41.0,1.0,23.0,0.0,27.414453692693883,4
0.0,36.0,1.0,22.4,0.0,25.14741588622962,4
0.0,36.0,1.0,22.4,0.0,25.14741588622962,4
0.0,36.0,1.0,23.1,0.0,25.14741588622962,4
0.0,36.0,1.0,23.1,0.0,25.14741588622962,4
0.0,36.0,1.0,23.1,0.0,25.14741588622962,4
0.0,36.0,1.0,22.3,0.0,23.99945916711736,4
0.0,36.0,1.0,22.3,0.0,23.99945916711736,4
0.0,41.0,1.0,22.3,0.0,29.536862003780715,4
0.0,41.0,1.0,22.3,0.0,29.536862003780715,4
0.0,41.0,1.0,22.3,0.0,29.536862003780715,4
0.0,41.0,1.0,22.4,0.0,29.536862003780715,4
0.0,41.0,1.0,22.4,0.0,29.536862003780715,4
0.0,32.0,2.0,22.3,-2.0,21.20310522895934,2
0.0,33.0,2.0,22.3,-1.0,20.715693808680545,2
0.0,33.0,2.0,22.3,0.0,20.715693808680545,2
0.0,38.0,1.0,22.2,-1.0,23.51020408163265,4
0.0,38.0,1.0,22.4,-1.0,23.51020408163265,4
0.0,38.0,1.0,21.6,-1.0,23.51020408163265,4
0.0,38.0,1.0,22.3,-1.0,23.51020408163265,4
0.0,38.0,1.0,22.3,-1.0,23.51020408163265,4
0.0,42.0,1.0,22.2,1.0,26.365603028664147,4
0.0,42.0,1.0,22.4,0.0,26.365603028664147,4
0.0,42.0,1.0,21.6,0.0,26.365603028664147,4
0.0,42.0,1.0,22.3,0.0,26.365603028664147,4
0.0,42.0,1.0,22.3,0.0,26.365603028664147,4
0.0,51.0,1.0,22.1,0.0,28.90507573129841,4
0.0,51.0,1.0,22.4,-1.0,28.90507573129841,4
0.0,51.0,1.0,21.6,-1.0,28.90507573129841,4
0.0,51.0,1.0,22.3,1.0,28.90507573129841,4
0.0,51.0,1.0,22.3,0.0,28.90507573129841,4
0.0,37.0,1.0,22.1,0.0,26.703623580313685,4
0.0,37.0,1.0,22.4,0.0,26.703623580313685,4
0.0,37.0,1.0,21.6,0.0,26.703623580313685,4
0.0,37.0,1.0,22.3,0.0,26.703623580313685,4
0.0,37.0,1.0,22.2,0.0,26.703623580313685,4
0.0,36.0,1.0,22.1,-1.0,26.8612069228656,4
0.0,36.0,1.0,22.5,-2.0,26.8612069228656,4
0.0,36.0,1.0,21.5,-2.0,26.8612069228656,4
0.0,36.0,1.0,22.5,-2.0,26.8612069228656,4
0.0,36.0,1.0,21.7,-2.0,26.8612069228656,4
0.0,31.0,1.0,22.2,0.0,24.62296091104956,4
0.0,31.0,1.0,22.4,0.0,24.62296091104956,4
0.0,31.0,1.0,21.5,0.0,24.62296091104956,4
0.0,31.0,1.0,22.5,-1.0,24.62296091104956,4
0.0,31.0,1.0,21.9,0.0,24.62296091104956,4
0.0,30.0,1.0,22.4,0.0,25.38146854190928,4
0.0,30.0,1.0,21.8,-2.0,25.38146854190928,4
0.0,30.0,1.0,22.4,-1.0,25.38146854190928,4
0.0,30.0,1.0,22.4,-2.0,25.38146854190928,4
0.0,30.0,1.0,22.4,-1.0,25.38146854190928,4
0.0,33.0,2.0,22.4,-1.0,20.715693808680545,2
0.0,32.0,2.0,22.4,-1.0,21.20310522895934,2
0.0,32.0,2.0,21.5,0.0,21.20310522895934,2
0.0,32.0,2.0,22.3,0.0,21.20310522895934,2
0.0,32.0,2.0,22.2,-1.0,21.20310522895934,2
0.0,32.0,1.0,22.5,0.0,24.67037636029714,4
0.0,32.0,1.0,21.5,0.0,24.67037636029714,4
0.0,32.0,1.0,22.4,-1.0,24.67037636029714,4
0.0,32.0,1.0,21.9,0.0,24.67037636029714,4
0.0,32.0,1.0,21.8,0.0,24.67037636029714,4
0.0,56.0,1.0,22.5,-1.0,25.909456951787405,4
0.0,56.0,1.0,22.2,-1.0,25.909456951787405,4
0.0,56.0,1.0,22.0,-1.0,25.909456951787405,4
0.0,56.0,1.0,22.4,0.0,25.909456951787405,4
0.0,56.0,1.0,22.4,-1.0,25.909456951787405,4
0.0,34.0,1.0,21.7,0.0,27.16644791062544,4
0.0,34.0,1.0,22.3,-1.0,27.16644791062544,4
0.0,34.0,1.0,22.4,0.0,27.16644791062544,4
0.0,34.0,1.0,22.4,-1.0,27.16644791062544,4
0.0,34.0,1.0,22.4,-1.0,27.16644791062544,4
0.0,27.0,1.0,22.9,-1.0,32.407407407407405,4
0.0,27.0,1.0,22.0,1.0,32.407407407407405,4
0.0,27.0,1.0,23.1,1.0,32.407407407407405,4
0.0,27.0,1.0,21.5,0.0,32.407407407407405,4
0.0,31.0,1.0,22.8,0.0,23.56663223140496,4
0.0,31.0,1.0,22.2,0.0,23.56663223140496,4
0.0,31.0,1.0,23.2,0.0,23.56663223140496,4
0.0,29.0,2.0,22.4,-1.0,21.258503401360542,2
0.0,29.0,2.0,22.9,0.0,21.258503401360542,2
0.0,29.0,2.0,22.4,0.0,21.258503401360542,2
0.0,29.0,2.0,22.4,0.0,21.258503401360542,2
0.0,31.0,2.0,22.4,-1.0,21.97133585722012,2
0.0,31.0,2.0,23.0,-1.0,21.97133585722012,2
0.0,31.0,2.0,22.8,-1.0,21.97133585722012,2
0.0,31.0,2.0,23.1,1.0,21.97133585722012,2
0.0,41.0,2.0,22.3,-1.0,27.005130974885223,4
0.0,41.0,2.0,23.2,0.0,27.005130974885223,4
0.0,41.0,2.0,22.0,0.0,27.005130974885223,4
0.0,41.0,2.0,23.4,-1.0,27.005130974885223,4
0.0,41.0,2.0,22.1,0.0,27.005130974885223,4
0.0,30.0,2.0,22.1,1.0,25.34435261707989,2
0.0,30.0,2.0,23.1,1.0,25.34435261707989,2
0.0,30.0,2.0,22.1,1.0,25.34435261707989,2
0.0,30.0,2.0,23.1,2.0,25.34435261707989,2
0.0,30.0,1.0,22.1,0.0,30.884497697961045,4
0.0,30.0,1.0,23.1,0.0,30.884497697961045,4
0.0,30.0,1.0,22.2,0.0,30.884497697961045,4
0.0,30.0,1.0,22.1,0.0,30.884497697961045,4
0.0,53.0,2.0,22.3,-1.0,25.153150229218223,4
0.0,53.0,2.0,22.4,-1.0,25.153150229218223,4
0.0,53.0,2.0,22.4,-1.0,25.153150229218223,4
0.0,53.0,2.0,22.4,-1.0,25.153150229218223,4
0.0,53.0,2.0,22.4,-2.0,25.153150229218223,4
0.0,33.0,1.0,22.1,-1.0,26.54320987654321,4
0.0,33.0,1.0,23.4,-1.0,26.54320987654321,4
0.0,33.0,1.0,22.0,0.0,26.54320987654321,4
0.0,33.0,1.0,23.4,-1.0,26.54320987654321,4
0.0,30.0,2.0,22.2,0.0,24.56747404844291,2
0.0,30.0,2.0,23.4,0.0,24.56747404844291,2
0.0,30.0,2.0,22.1,0.0,24.56747404844291,2
0.0,30.0,2.0,23.4,0.0,24.56747404844291,2
0.0,30.0,2.0,22.1,0.0,24.56747404844291,2
0.0,23.0,2.0,22.2,0.0,21.545090797168363,2
0.0,23.0,2.0,23.3,-1.0,21.545090797168363,2
0.0,23.0,2.0,22.1,0.0,21.545090797168363,2
0.0,23.0,2.0,23.2,0.0,21.545090797168363,2
0.0,29.0,2.0,22.4,0.0,24.740937287102444,2
0.0,29.0,2.0,23.3,0.0,24.740937287102444,2
0.0,34.0,2.0,22.6,0.0,33.91003460207613,4
0.0,34.0,2.0,23.4,0.0,33.91003460207613,4
0.0,34.0,2.0,22.1,0.0,33.91003460207613,4
0.0,41.0,2.0,22.6,0.0,19.77769866698311,2
0.0,41.0,2.0,22.6,0.0,19.77769866698311,2
0.0,41.0,2.0,23.1,0.0,19.77769866698311,2
0.0,41.0,2.0,22.3,0.0,19.77769866698311,2
0.0,29.0,2.0,22.9,-1.0,21.887076365377386,2
0.0,29.0,2.0,23.1,-1.0,21.887076365377386,2
0.0,29.0,2.0,22.9,-1.0,21.887076365377386,2
0.0,29.0,2.0,22.5,-1.0,21.887076365377386,2
0.0,29.0,2.0,22.7,-1.0,21.887076365377386,2
0.0,32.0,2.0,22.9,0.0,21.513858510523864,2
0.0,32.0,2.0,22.8,0.0,21.513858510523864,2
0.0,32.0,2.0,22.4,-1.0,21.513858510523864,2
0.0,32.0,2.0,22.7,-1.0,21.513858510523864,2
0.0,32.0,2.0,21.5,0.0,19.3698347107438,2
0.0,32.0,2.0,23.0,-1.0,23.243801652892564,2
0.0,32.0,2.0,22.5,-0.6,23.243801652892564,2
0.0,32.0,2.0,22.8,0.0,23.243801652892564,2
0.0,32.0,2.0,23.1,0.0,23.243801652892564,2
0.0,32.0,2.0,23.1,0.0,23.243801652892564,2
0.0,53.0,2.0,23.1,0.0,30.22222222222222,4
0.0,53.0,2.0,22.2,-1.0,30.22222222222222,4
0.0,53.0,2.0,23.1,0.0,30.22222222222222,4
0.0,53.0,2.0,23.1,0.0,30.22222222222222,4
0.0,53.0,2.0,23.1,0.0,30.22222222222222,4
0.0,28.0,2.0,23.1,1.0,23.56663223140496,2
0.0,28.0,2.0,22.2,0.0,23.56663223140496,2
0.0,28.0,2.0,23.1,0.0,23.56663223140496,2
0.0,28.0,2.0,23.1,-0.4,23.56663223140496,2
0.0,29.0,2.0,23.3,0.0,24.740937287102444,2
0.0,29.0,2.0,22.0,-1.0,24.740937287102444,2
0.0,32.0,1.0,23.2,1.0,25.94548395958609,4
0.0,32.0,1.0,22.9,-1.0,25.94548395958609,4
0.0,32.0,1.0,22.5,-1.0,25.94548395958609,4
0.0,32.0,1.0,22.7,-1.0,25.94548395958609,4
0.0,32.0,1.0,23.1,0.0,25.94548395958609,4
0.0,38.0,1.0,22.2,-1.0,25.25951557093426,4
0.0,32.0,2.0,22.3,0.0,19.3698347107438,2
0.0,32.0,2.0,23.1,0.0,19.3698347107438,2
0.0,32.0,2.0,22.4,0.0,19.3698347107438,2
0.0,38.0,1.0,23.1,-1.0,25.25951557093426,4
0.0,38.0,1.0,23.1,1.0,25.25951557093426,4
0.0,38.0,1.0,23.1,1.0,25.25951557093426,4
0.0,46.0,2.0,23.1,-2.0,24.747454257779214,4
0.0,46.0,2.0,23.1,-2.0,24.747454257779214,4
0.0,46.0,2.0,23.1,-2.0,24.747454257779214,4
0.0,46.0,2.0,22.4,-2.0,24.747454257779214,4
0.0,33.0,1.0,22.9,0.0,28.72737719046251,4
0.0,33.0,1.0,22.8,0.0,28.72737719046251,4
0.0,33.0,1.0,22.8,0.0,28.72737719046251,4
0.0,33.0,1.0,22.4,0.0,28.72737719046251,4
0.0,33.0,1.0,23.0,0.0,28.72737719046251,4
0.0,33.0,1.0,22.5,0.0,28.72737719046251,4
0.0,45.0,2.0,22.8,0.0,20.66115702479339,2
0.0,45.0,2.0,22.8,0.0,20.66115702479339,2
0.0,45.0,2.0,22.9,-1.0,20.66115702479339,2
0.0,45.0,2.0,22.4,-1.0,20.66115702479339,2
0.0,45.0,2.0,22.9,0.0,20.66115702479339,2
0.0,45.0,2.0,23.0,0.0,20.66115702479339,2
0.0,50.0,1.0,22.8,-1.0,35.083029837281565,4
0.0,50.0,1.0,22.8,-1.0,35.083029837281565,4
0.0,50.0,1.0,22.8,-1.0,35.083029837281565,4
0.0,50.0,1.0,22.4,-2.0,35.083029837281565,4
0.0,50.0,1.0,23.2,-2.0,35.083029837281565,4
0.0,50.0,1.0,22.7,-2.0,35.083029837281565,4
0.0,50.0,1.0,22.8,-1.0,34.68093539437178,4
0.0,50.0,1.0,22.8,-1.0,34.68093539437178,4
0.0,50.0,1.0,22.8,0.0,34.68093539437178,4
0.0,50.0,1.0,22.4,-2.0,34.68093539437178,4
0.0,50.0,1.0,23.2,-2.0,34.68093539437178,4
0.0,50.0,1.0,22.9,-2.0,34.68093539437178,4
0.0,39.0,1.0,22.8,0.0,30.323342589932647,4
0.0,39.0,1.0,22.8,0.0,30.323342589932647,4
0.0,35.0,2.0,22.8,-1.0,21.04804761213529,2
0.0,35.0,2.0,22.8,-1.0,21.04804761213529,2
0.0,35.0,2.0,22.6,-1.0,21.04804761213529,2
0.0,35.0,2.0,22.4,-1.0,21.04804761213529,2
0.0,35.0,2.0,22.6,-1.0,21.04804761213529,2
0.0,45.0,2.0,22.8,-1.0,26.64359861591696,4
0.0,45.0,2.0,22.5,-1.0,26.64359861591696,4
0.0,45.0,2.0,23.2,-1.0,26.64359861591696,4
0.0,45.0,2.0,22.5,-1.0,26.64359861591696,4
0.0,45.0,2.0,22.5,-1.0,26.64359861591696,4
0.0,40.0,2.0,22.8,-2.0,20.5498866213152,2
0.0,40.0,2.0,22.8,-2.0,20.5498866213152,2
0.0,40.0,2.0,22.4,-1.0,20.5498866213152,2
0.0,40.0,2.0,23.3,-1.0,20.5498866213152,2
0.0,40.0,2.0,22.5,-1.0,20.5498866213152,2
0.0,28.0,1.0,22.8,-1.0,23.529411764705884,2
0.0,28.0,1.0,22.7,0.0,23.529411764705884,2
0.0,28.0,1.0,22.6,1.0,23.529411764705884,4
0.0,28.0,1.0,23.0,0.0,23.529411764705884,2
0.0,28.0,1.0,22.4,0.0,23.529411764705884,2
0.0,41.0,1.0,22.8,0.0,27.358845456721728,4
0.0,41.0,1.0,22.7,0.0,27.358845456721728,4
0.0,41.0,1.0,22.4,0.0,27.358845456721728,4
0.0,41.0,1.0,22.9,0.0,27.358845456721728,4
0.0,41.0,1.0,22.4,0.0,27.358845456721728,4
0.0,33.0,2.0,22.8,-1.0,20.956607495069036,2
0.0,33.0,2.0,22.6,-1.0,20.956607495069036,2
0.0,33.0,2.0,22.7,-2.0,20.956607495069036,2
0.0,33.0,2.0,23.2,-2.0,20.956607495069036,2
0.0,33.0,2.0,22.5,-2.0,20.956607495069036,2
0.0,29.0,1.0,22.8,0.0,26.12244897959184,4
0.0,29.0,1.0,22.6,-1.0,26.12244897959184,4
0.0,29.0,1.0,22.8,0.0,26.12244897959184,4
0.0,29.0,1.0,23.0,0.0,26.12244897959184,4
0.0,29.0,1.0,22.4,0.0,26.12244897959184,4
0.0,39.0,1.0,22.8,0.0,25.94548395958609,4
0.0,39.0,1.0,22.6,0.0,25.94548395958609,4
0.0,39.0,1.0,22.6,0.0,25.94548395958609,4
0.0,39.0,1.0,23.3,0.0,25.94548395958609,4
0.0,39.0,1.0,22.4,0.0,25.94548395958609,4
0.0,30.0,1.0,22.8,0.0,24.913494809688583,4
0.0,30.0,1.0,22.6,0.0,24.913494809688583,4
0.0,30.0,1.0,22.6,0.0,24.913494809688583,4
0.0,30.0,1.0,23.3,0.0,24.913494809688583,4
0.0,30.0,1.0,22.5,0.0,24.913494809688583,4
0.0,63.0,1.0,22.8,0.0,32.52595155709343,4
0.0,63.0,1.0,22.6,1.0,32.52595155709343,4
0.0,63.0,1.0,22.8,1.0,32.52595155709343,4
0.0,63.0,1.0,23.2,0.0,32.52595155709343,4
0.0,63.0,1.0,22.5,0.0,32.52595155709343,4
0.0,21.0,1.0,22.8,0.0,23.243801652892564,2
0.0,21.0,1.0,22.6,0.0,23.243801652892564,2
0.0,21.0,1.0,22.8,0.0,23.243801652892564,2
0.0,21.0,1.0,23.2,-1.0,23.243801652892564,2
0.0,21.0,1.0,22.5,0.0,23.243801652892564,2
0.0,49.0,1.0,22.8,0.0,34.602076124567475,4
0.0,49.0,1.0,22.5,0.0,34.602076124567475,4
0.0,49.0,1.0,22.9,0.0,34.602076124567475,4
0.0,49.0,1.0,23.0,0.0,34.602076124567475,4
0.0,49.0,1.0,22.5,0.0,34.602076124567475,4
0.0,54.0,2.0,22.8,0.0,27.85200797922391,4
0.0,54.0,2.0,22.5,-1.0,27.85200797922391,4
0.0,53.0,2.0,22.8,-1.0,21.453573713726524,4
0.0,53.0,2.0,22.5,-1.0,21.453573713726524,4
0.0,23.0,1.0,22.8,1.0,29.28390291027653,4
0.0,23.0,1.0,22.5,1.0,29.28390291027653,4
0.0,23.0,1.0,22.9,0.0,29.28390291027653,4
0.0,23.0,1.0,23.0,1.0,29.28390291027653,4
0.0,23.0,1.0,22.5,1.0,29.28390291027653,4
0.0,49.0,2.0,22.8,-1.0,21.71806608974573,2
0.0,49.0,2.0,22.5,-1.0,21.71806608974573,2
0.0,49.0,2.0,22.9,-1.0,21.71806608974573,2
0.0,49.0,2.0,22.4,-1.0,21.71806608974573,2
0.0,47.0,2.0,22.8,0.0,27.005130974885223,4
0.0,47.0,2.0,22.4,1.0,27.005130974885223,4
0.0,47.0,2.0,22.6,0.0,27.005130974885223,4
0.0,47.0,2.0,22.5,-1.0,27.005130974885223,4
0.0,25.0,1.0,22.8,-1.0,26.365603028664147,4
0.0,25.0,1.0,22.4,0.0,26.365603028664147,4
0.0,25.0,1.0,23.2,0.0,26.365603028664147,4
0.0,25.0,1.0,22.5,-2.0,26.365603028664147,4
0.0,25.0,1.0,22.5,0.0,26.365603028664147,4
0.0,40.0,1.0,22.8,0.0,27.660095935016283,4
0.0,40.0,1.0,22.4,0.0,27.660095935016283,4
0.0,40.0,1.0,22.9,0.0,27.660095935016283,4
0.0,40.0,1.0,23.0,0.0,27.660095935016283,4
0.0,40.0,1.0,22.4,0.0,27.660095935016283,4
0.0,33.0,1.0,22.8,-1.0,30.323342589932647,4
0.0,33.0,1.0,22.4,0.0,30.323342589932647,4
0.0,33.0,1.0,22.9,0.0,30.323342589932647,4
0.0,33.0,1.0,22.5,0.0,30.323342589932647,4
0.0,33.0,1.0,22.8,0.0,30.323342589932647,4
0.0,55.0,2.0,22.8,0.0,30.844415958980928,4
0.0,55.0,2.0,22.4,-1.0,30.844415958980928,4
0.0,55.0,2.0,22.9,0.0,30.844415958980928,4
0.0,55.0,2.0,23.0,0.0,30.844415958980928,4
0.0,55.0,2.0,22.5,0.0,30.844415958980928,4
0.0,52.0,2.0,22.9,0.0,25.91068434689833,4
0.0,52.0,2.0,22.4,0.0,25.91068434689833,4
0.0,52.0,2.0,23.0,0.0,25.91068434689833,4
0.0,52.0,2.0,22.9,0.0,25.91068434689833,4
0.0,52.0,2.0,22.5,0.0,25.91068434689833,4
0.0,52.0,1.0,22.9,0.0,31.020408163265305,4
0.0,52.0,1.0,22.4,0.0,31.020408163265305,4
0.0,52.0,1.0,23.2,0.0,31.020408163265305,4
0.0,52.0,1.0,22.6,0.0,31.020408163265305,4
0.0,52.0,1.0,22.5,0.0,31.020408163265305,4
0.0,29.0,1.0,22.8,0.0,28.378215191402003,4
0.0,29.0,1.0,22.7,0.0,28.378215191402003,4
0.0,29.0,1.0,23.2,0.0,28.378215191402003,4
0.0,29.0,1.0,22.5,0.0,28.378215191402003,4
0.0,29.0,1.0,22.6,0.0,28.378215191402003,4
0.0,27.0,2.0,22.8,-1.0,19.87910260051117,2
0.0,27.0,2.0,22.4,-1.0,19.87910260051117,2
0.0,27.0,2.0,23.2,-1.0,19.87910260051117,2
0.0,27.0,2.0,22.6,-1.0,19.87910260051117,2
0.0,27.0,2.0,22.5,0.0,19.87910260051117,2
0.0,31.0,1.0,22.8,0.0,29.3775826446281,4
0.0,31.0,1.0,22.4,0.0,29.3775826446281,4
0.0,31.0,1.0,23.2,0.0,29.3775826446281,4
0.0,31.0,1.0,22.5,0.0,29.3775826446281,4
0.0,31.0,1.0,22.5,0.0,29.3775826446281,4
0.0,25.0,2.0,22.8,0.0,17.99307958477509,2
0.0,25.0,2.0,22.5,0.0,17.99307958477509,2
0.0,25.0,2.0,22.5,-2.0,17.99307958477509,2
0.0,25.0,2.0,22.5,-1.0,17.99307958477509,2
0.0,25.0,2.0,22.6,-1.0,17.99307958477509,2
0.0,39.0,1.0,22.5,0.0,20.679012345679013,2
0.0,39.0,1.0,23.3,-1.0,20.679012345679013,2
0.0,39.0,1.0,22.5,-1.0,20.679012345679013,2
0.0,39.0,1.0,22.5,-1.0,20.679012345679013,2
0.0,39.0,1.0,22.7,-1.0,20.679012345679013,2
0.0,59.0,1.0,22.4,-1.0,23.588329220496444,4
0.0,59.0,1.0,23.2,-1.0,23.588329220496444,4
0.0,59.0,1.0,22.8,0.0,23.588329220496444,4
0.0,59.0,1.0,22.4,0.0,23.588329220496444,4
0.0,59.0,1.0,22.9,-1.0,23.588329220496444,4
0.0,55.0,1.0,22.4,1.0,34.020346148764695,4
0.0,55.0,1.0,22.6,1.0,34.020346148764695,4
0.0,55.0,1.0,22.8,1.0,34.020346148764695,4
0.0,55.0,1.0,22.6,1.0,34.020346148764695,4
0.0,55.0,1.0,22.6,1.0,34.020346148764695,4
0.0,49.0,1.0,22.5,0.0,22.582709172343712,4
0.0,49.0,1.0,22.9,0.0,22.582709172343712,4
0.0,49.0,1.0,23.0,0.0,22.582709172343712,4
0.0,49.0,1.0,23.1,0.0,22.582709172343712,4
0.0,34.0,1.0,22.5,0.0,25.102391333069097,4
0.0,34.0,1.0,22.6,0.0,25.102391333069097,4
0.0,34.0,1.0,22.8,0.0,25.102391333069097,4
0.0,34.0,1.0,22.9,0.0,25.102391333069097,4
0.0,34.0,1.0,22.6,1.0,25.102391333069097,4
0.0,57.0,1.0,22.4,-1.0,37.37024221453288,4
0.0,40.0,1.0,22.6,0.0,28.37370242214533,4
