season,age,gender,ta,thermal_sensation,BMI
0.0,30.0,2.0,23.3,-1.0,22.230987127541326
0.0,30.0,2.0,23.2,-1.0,22.230987127541326
0.0,51.0,1.0,23.7,-1.0,30.84627667295689
0.0,51.0,1.0,23.5,-1.0,30.84627667295689
0.0,51.0,1.0,23.4,-1.0,30.84627667295689
0.0,51.0,1.0,23.0,-1.0,30.84627667295689
0.0,51.0,1.0,23.1,-1.0,30.84627667295689
0.0,50.0,2.0,23.9,0.0,30.778701138811947
0.0,50.0,2.0,23.4,-1.0,30.778701138811947
0.0,50.0,2.0,23.0,-1.0,30.778701138811947
0.0,50.0,2.0,22.8,0.0,30.778701138811947
0.0,50.0,2.0,22.8,-1.0,30.778701138811947
0.0,43.0,2.0,23.9,-0.2,31.249999999999993
0.0,43.0,2.0,24.0,0.0,31.249999999999993
0.0,43.0,2.0,23.6,0.0,31.249999999999993
0.0,43.0,2.0,23.9,0.0,31.249999999999993
0.0,43.0,2.0,23.8,0.0,31.249999999999993
0.0,22.0,2.0,23.5,0.0,22.40817898532965
0.0,22.0,2.0,23.4,0.0,22.40817898532965
0.0,22.0,2.0,23.4,0.0,22.40817898532965
0.0,22.0,2.0,23.1,0.0,22.40817898532965
0.0,22.0,2.0,23.2,0.0,22.40817898532965
0.0,38.0,1.0,23.5,1.0,30.350329517863333
0.0,38.0,1.0,23.6,0.0,30.350329517863333
0.0,38.0,1.0,23.3,0.0,30.350329517863333
0.0,38.0,1.0,23.2,1.0,30.350329517863333
0.0,38.0,1.0,23.2,1.0,30.350329517863333
0.0,19.0,2.0,23.8,2.0,20.195092211553114
0.0,19.0,2.0,24.2,0.0,20.195092211553114
0.0,19.0,2.0,23.7,-1.0,20.195092211553114
0.0,19.0,2.0,24.2,1.0,20.195092211553114
0.0,19.0,2.0,23.7,-1.0,20.195092211553114
0.0,19.0,2.0,23.9,2.0,20.195092211553114
0.0,21.0,2.0,23.8,1.0,22.145328719723185
0.0,21.0,2.0,24.2,-1.0,22.145328719723185
0.0,21.0,2.0,24.2,-1.0,22.145328719723185
0.0,21.0,2.0,23.9,-1.0,22.145328719723185
0.0,39.0,1.0,23.9,0.2,28.61602497398543
0.0,39.0,1.0,23.7,1.0,28.61602497398543
0.0,39.0,1.0,23.3,1.0,28.61602497398543
0.0,39.0,1.0,23.8,0.0,28.61602497398543
0.0,39.0,1.0,23.8,0.0,28.61602497398543
0.0,55.0,1.0,23.4,1.0,29.065743944636683
0.0,55.0,1.0,23.4,0.0,29.065743944636683
0.0,55.0,1.0,23.3,0.0,29.065743944636683
0.0,55.0,1.0,23.2,0.0,29.065743944636683
0.0,45.0,1.0,24.3,0.0,27.776929886145112
0.0,45.0,1.0,24.1,0.0,27.776929886145112
0.0,45.0,1.0,24.4,1.0,27.776929886145112
0.0,40.0,2.0,23.6,0.0,23.051754907792983
0.0,40.0,2.0,23.5,0.0,23.051754907792983
0.0,40.0,2.0,23.7,0.0,23.051754907792983
0.0,40.0,2.0,23.8,0.0,23.051754907792983
0.0,40.0,2.0,22.5,0.0,23.051754907792983
0.0,29.0,2.0,24.3,1.0,25.910684346898332
0.0,29.0,2.0,24.1,1.0,25.910684346898332
0.0,29.0,2.0,24.5,1.0,25.910684346898332
0.0,29.0,2.0,24.0,1.0,25.910684346898332
0.0,29.0,2.0,24.3,1.0,25.910684346898332
0.0,52.0,1.0,22.8,0.0,24.163265306122447
0.0,52.0,1.0,22.4,-1.0,24.163265306122447
0.0,52.0,1.0,22.4,-1.0,24.163265306122447
0.0,52.0,1.0,21.7,-1.0,24.163265306122447
0.0,53.0,1.0,22.4,0.0,25.24933720489837
0.0,53.0,1.0,22.2,0.0,25.24933720489837
0.0,53.0,1.0,22.0,0.0,25.24933720489837
0.0,53.0,1.0,22.2,0.0,25.24933720489837
0.0,53.0,1.0,22.3,0.0,25.24933720489837
0.0,33.0,1.0,24.3,0.0,24.691358024691358
0.0,33.0,1.0,24.2,1.0,24.691358024691358
0.0,33.0,1.0,25.4,0.0,24.691358024691358
0.0,26.0,1.0,24.2,0.0,19.591836734693878
0.0,26.0,1.0,22.8,0.0,19.591836734693878
0.0,26.0,1.0,22.8,-1.0,19.591836734693878
0.0,26.0,1.0,22.8,-1.0,19.591836734693878
0.0,26.0,1.0,22.7,0.0,19.591836734693878
0.0,39.0,2.0,24.1,0.0,22.03856749311295
0.0,39.0,2.0,22.9,0.0,22.03856749311295
0.0,39.0,2.0,23.0,0.0,22.03856749311295
0.0,39.0,2.0,22.8,0.0,22.03856749311295
0.0,39.0,2.0,23.1,0.0,22.03856749311295
0.0,49.0,2.0,24.3,1.0,28.398718000730252
0.0,49.0,2.0,24.3,1.0,28.398718000730252
0.0,49.0,2.0,24.3,0.0,28.398718000730252
0.0,49.0,2.0,23.9,0.0,28.398718000730252
0.0,49.0,2.0,23.9,1.0,28.398718000730252
0.0,22.0,2.0,23.7,0.0,23.054562464499313
0.0,22.0,2.0,23.1,0.0,23.054562464499313
0.0,22.0,2.0,22.9,0.0,23.054562464499313
0.0,22.0,2.0,23.2,-1.0,23.054562464499313
0.0,22.0,2.0,22.8,0.0,23.054562464499313
0.0,34.0,1.0,24.3,1.0,24.816326530612244
0.0,34.0,1.0,24.4,0.0,24.816326530612244
0.0,36.0,1.0,24.1,0.0,33.89721074380165
0.0,36.0,1.0,24.4,0.0,33.89721074380165
0.0,36.0,1.0,23.9,0.0,33.89721074380165
0.0,36.0,1.0,23.6,0.0,33.89721074380165
0.0,36.0,1.0,24.0,1.0,33.89721074380165
0.0,34.0,2.0,24.0,1.0,22.985397512168742
0.0,34.0,2.0,23.8,0.0,22.985397512168742
0.0,34.0,2.0,24.0,0.0,22.985397512168742
0.0,34.0,2.0,23.7,0.0,22.985397512168742
0.0,25.0,2.0,23.2,0.0,21.107266435986162
0.0,25.0,2.0,23.0,-1.0,21.107266435986162
0.0,25.0,2.0,22.7,0.0,21.107266435986162
0.0,25.0,2.0,22.7,0.0,21.107266435986162
0.0,25.0,2.0,25.5,0.0,21.107266435986162
0.0,53.0,1.0,25.3,2.0,27.33564013840831
0.0,53.0,1.0,25.5,1.0,27.33564013840831
0.0,53.0,1.0,24.9,0.0,27.33564013840831
0.0,20.0,2.0,25.4,0.0,20.19557823129252
0.0,20.0,2.0,25.4,1.0,20.19557823129252
0.0,20.0,2.0,25.3,2.0,20.19557823129252
0.0,20.0,2.0,25.2,1.0,20.19557823129252
0.0,48.0,1.0,25.2,2.0,22.582709172343712
0.0,48.0,1.0,25.4,2.0,22.582709172343712
0.0,48.0,1.0,25.0,3.0,22.582709172343712
0.0,48.0,1.0,25.5,3.0,22.582709172343712
0.0,57.0,1.0,25.2,2.0,31.14186851211073
0.0,57.0,1.0,25.4,2.0,31.14186851211073
0.0,57.0,1.0,25.0,0.0,31.14186851211073
0.0,57.0,1.0,25.1,0.0,31.14186851211073
0.0,57.0,1.0,25.0,0.0,31.14186851211073
0.0,51.0,1.0,25.2,1.0,22.093170054286073
0.0,51.0,1.0,25.5,1.0,22.093170054286073
0.0,51.0,1.0,25.1,1.0,22.093170054286073
0.0,51.0,1.0,25.2,1.0,22.093170054286073
0.0,44.0,1.0,25.4,2.0,23.529411764705884
0.0,44.0,1.0,25.4,2.0,23.529411764705884
0.0,44.0,1.0,25.4,0.0,23.529411764705884
0.0,44.0,1.0,25.3,0.0,23.529411764705884
0.0,44.0,1.0,25.2,0.0,23.529411764705884
0.0,48.0,2.0,25.3,0.0,19.94805976890361
0.0,48.0,2.0,25.4,1.0,19.94805976890361
0.0,48.0,2.0,25.4,0.0,19.94805976890361
0.0,48.0,2.0,25.3,0.0,19.94805976890361
0.0,48.0,2.0,25.2,0.0,19.94805976890361
0.0,43.0,2.0,25.3,1.0,28.068944344546292
0.0,43.0,2.0,25.3,0.0,28.068944344546292
0.0,43.0,2.0,25.3,0.0,28.068944344546292
0.0,24.0,2.0,23.3,0.0,35.02926224956214
0.0,24.0,2.0,23.5,0.0,35.02926224956214
0.0,24.0,2.0,23.5,0.0,35.02926224956214
0.0,24.0,2.0,23.5,-1.0,35.02926224956214
0.0,24.0,2.0,23.4,-1.0,35.02926224956214
0.0,42.0,1.0,23.3,0.0,31.020408163265305
0.0,42.0,1.0,23.5,0.0,31.020408163265305
0.0,42.0,1.0,23.4,0.0,31.020408163265305
0.0,42.0,1.0,23.6,0.0,31.020408163265305
0.0,42.0,1.0,23.4,0.0,31.020408163265305
0.0,57.0,2.0,23.5,-1.0,26.953124999999996
0.0,57.0,2.0,23.5,0.0,26.953124999999996
0.0,57.0,2.0,23.5,0.0,26.953124999999996
0.0,57.0,2.0,23.5,-1.0,26.953124999999996
0.0,57.0,2.0,23.5,-1.0,26.953124999999996
0.0,48.0,2.0,23.4,-1.0,25.315454293738377
0.0,48.0,2.0,23.6,0.0,25.315454293738377
0.0,48.0,2.0,23.4,-1.0,25.315454293738377
0.0,48.0,2.0,23.5,0.0,25.315454293738377
0.0,48.0,2.0,23.0,0.0,25.315454293738377
0.0,43.0,1.0,24.9,1.0,31.487889273356405
0.0,43.0,1.0,25.3,1.0,31.487889273356405
0.0,43.0,1.0,25.6,1.0,31.487889273356405
0.0,43.0,1.0,25.5,2.0,31.487889273356405
0.0,38.0,2.0,24.9,-1.0,34.01764170721095
0.0,38.0,2.0,25.3,-1.0,34.01764170721095
0.0,38.0,2.0,25.6,-1.0,34.01764170721095
0.0,38.0,2.0,25.7,1.0,34.01764170721095
0.0,38.0,2.0,25.5,-1.0,34.01764170721095
0.0,52.0,2.0,24.9,1.0,39.06249999999999
0.0,52.0,2.0,25.5,0.0,39.06249999999999
0.0,52.0,2.0,25.8,0.0,39.06249999999999
0.0,52.0,2.0,25.3,-1.0,39.06249999999999
0.0,52.0,2.0,24.4,-1.0,39.06249999999999
0.0,48.0,2.0,23.5,0.0,24.919900320398717
0.0,48.0,2.0,23.5,-1.0,24.919900320398717
0.0,48.0,2.0,23.4,0.0,24.919900320398717
0.0,48.0,2.0,23.2,0.0,24.919900320398717
0.0,48.0,2.0,22.9,0.0,24.919900320398717
0.0,28.0,2.0,25.0,-0.6,31.644317867172973
0.0,28.0,2.0,25.5,-1.0,31.644317867172973
0.0,28.0,2.0,25.6,-1.0,31.644317867172973
0.0,28.0,2.0,25.5,-1.0,31.644317867172973
0.0,28.0,2.0,24.6,-1.0,31.644317867172973
0.0,58.0,2.0,24.9,-1.0,20.936639118457304
0.0,58.0,2.0,25.5,0.0,20.936639118457304
0.0,58.0,2.0,25.6,0.0,20.936639118457304
0.0,58.0,2.0,24.8,-1.0,20.936639118457304
0.0,58.0,2.0,24.8,-1.0,20.936639118457304
0.0,42.0,2.0,24.9,2.0,28.084332107116012
0.0,42.0,2.0,25.5,2.0,28.084332107116012
0.0,42.0,2.0,25.9,3.0,28.084332107116012
0.0,42.0,2.0,25.3,0.0,28.084332107116012
0.0,42.0,2.0,24.4,0.0,28.084332107116012
0.0,27.0,2.0,24.9,0.0,23.051754907792983
0.0,27.0,2.0,25.5,0.0,23.051754907792983
0.0,27.0,2.0,25.3,1.0,23.051754907792983
0.0,27.0,2.0,24.4,0.0,23.051754907792983
0.0,27.0,2.0,24.9,0.0,23.051754907792983
0.0,43.0,1.0,23.4,1.0,22.758306781975424
0.0,43.0,1.0,23.5,1.0,22.758306781975424
0.0,43.0,1.0,23.3,0.0,22.758306781975424
0.0,43.0,1.0,23.2,0.0,22.758306781975424
0.0,43.0,1.0,23.2,0.0,22.758306781975424
0.0,28.0,2.0,25.0,0.0,20.56880661366243
0.0,28.0,2.0,25.7,0.0,20.56880661366243
0.0,28.0,2.0,25.3,0.0,20.56880661366243
0.0,28.0,2.0,24.4,0.0,20.56880661366243
0.0,28.0,2.0,24.9,0.0,20.56880661366243
0.0,25.0,1.0,23.1,0.0,26.874496103198062
0.0,25.0,1.0,23.2,-1.0,26.874496103198062
0.0,25.0,1.0,23.2,-1.0,26.874496103198062
0.0,25.0,1.0,23.2,0.0,26.874496103198062
0.0,25.0,1.0,23.2,0.0,26.874496103198062
0.0,51.0,1.0,22.9,-1.0,25.082863029651524
0.0,51.0,1.0,23.9,1.0,25.082863029651524
0.0,51.0,1.0,24.4,1.0,25.082863029651524
0.0,51.0,1.0,23.9,0.0,25.082863029651524
0.0,51.0,1.0,24.3,0.0,25.082863029651524
0.0,41.0,2.0,23.9,1.0,21.504469556417607
0.0,41.0,2.0,24.5,0.0,21.504469556417607
0.0,41.0,2.0,24.4,0.0,21.504469556417607
0.0,34.0,2.0,22.7,-1.0,26.298487836949374
0.0,34.0,2.0,22.1,0.0,26.298487836949374
0.0,34.0,2.0,22.9,1.0,26.298487836949374
0.0,34.0,2.0,22.8,-1.0,26.298487836949374
0.0,31.0,2.0,23.0,-1.0,19.562955254942764
0.0,31.0,2.0,22.7,0.0,19.562955254942764
0.0,31.0,2.0,23.0,0.0,19.562955254942764
0.0,47.0,2.0,22.9,-1.0,19.47714681440443
0.0,47.0,2.0,22.8,1.0,19.47714681440443
0.0,29.0,2.0,21.7,0.0,20.147971991015986
0.0,29.0,2.0,22.8,0.0,20.147971991015986
0.0,49.0,2.0,21.8,-1.0,20.134779750164363
0.0,49.0,2.0,22.7,-1.0,20.134779750164363
0.0,41.0,2.0,22.6,0.0,25.86451247165533
0.0,41.0,2.0,22.4,0.0,25.86451247165533
0.0,57.0,2.0,21.9,-1.0,24.0
0.0,57.0,2.0,22.9,0.0,24.0
0.0,21.0,2.0,22.0,0.0,22.589551436050055
0.0,21.0,2.0,22.7,0.0,22.589551436050055
0.0,53.0,1.0,22.0,0.0,25.712198685171657
0.0,53.0,1.0,22.7,0.0,25.712198685171657
0.0,44.0,2.0,22.7,0.0,20.936639118457304
0.0,22.0,2.0,25.6,1.0,24.913494809688583
0.0,22.0,2.0,25.9,2.0,24.913494809688583
0.0,22.0,2.0,24.3,2.0,24.913494809688583
0.0,22.0,2.0,24.7,2.0,24.913494809688583
0.0,22.0,2.0,24.5,0.0,24.913494809688583
0.0,20.0,2.0,25.6,0.0,20.32443825510934
0.0,20.0,2.0,25.7,0.0,20.32443825510934
0.0,20.0,2.0,25.8,0.0,20.32443825510934
0.0,20.0,2.0,24.8,0.0,20.32443825510934
0.0,20.0,2.0,24.4,-1.0,20.32443825510934
0.0,32.0,1.0,25.6,1.0,26.47210743801653
0.0,32.0,1.0,25.8,1.0,26.47210743801653
0.0,32.0,1.0,24.6,2.0,26.47210743801653
0.0,49.0,2.0,25.8,0.0,25.390624999999996
0.0,49.0,2.0,26.2,0.0,25.390624999999996
0.0,49.0,2.0,24.6,0.0,25.390624999999996
0.0,49.0,2.0,24.3,0.0,25.390624999999996
0.0,49.0,2.0,24.8,0.0,25.390624999999996
0.0,48.0,1.0,25.8,0.0,33.63265306122449
0.0,48.0,1.0,24.8,0.0,33.63265306122449
0.0,48.0,1.0,24.3,0.0,33.63265306122449
0.0,48.0,1.0,24.6,-1.0,33.63265306122449
0.0,48.0,1.0,24.0,0.0,33.63265306122449
0.0,25.0,2.0,24.6,0.0,28.124999999999993
0.0,25.0,2.0,24.8,0.0,28.124999999999993
0.0,25.0,2.0,25.1,0.0,28.124999999999993
0.0,25.0,2.0,25.0,0.0,28.124999999999993
0.0,40.0,1.0,24.6,-1.0,23.1084345786212
0.0,40.0,1.0,24.8,0.0,23.1084345786212
0.0,40.0,1.0,24.8,1.0,23.1084345786212
0.0,49.0,1.0,24.6,-1.0,26.218820861678008
0.0,49.0,1.0,24.4,-1.0,26.218820861678008
0.0,50.0,1.0,24.7,1.0,23.051754907792983
0.0,50.0,1.0,24.9,1.0,23.051754907792983
0.0,50.0,1.0,24.8,1.0,23.051754907792983
0.0,50.0,1.0,25.1,1.0,23.051754907792983
0.0,50.0,1.0,24.8,1.0,23.051754907792983
0.0,56.0,1.0,24.7,1.0,22.54595907041276
0.0,56.0,1.0,24.8,1.0,22.54595907041276
0.0,56.0,1.0,24.8,0.0,22.54595907041276
0.0,56.0,1.0,24.8,1.0,22.54595907041276
0.0,56.0,1.0,24.7,1.0,22.54595907041276
0.0,49.0,1.0,24.8,1.0,22.275309917355372
0.0,49.0,1.0,25.1,1.0,22.275309917355372
0.0,49.0,1.0,25.0,1.0,22.275309917355372
1.0,55.0,2.0,24.8,-0.1,29.15498153656018
1.0,25.0,2.0,23.8,0.0,21.12991641312023
1.0,45.0,1.0,23.6,0.0,25.023080516644352
1.0,45.0,1.0,25.1,1.0,25.583312981416118
1.0,45.0,2.0,24.2,2.0,23.711007756359287
1.0,55.0,2.0,25.3,0.0,24.50146800987894
1.0,25.0,1.0,25.2,0.0,25.22279935544947
1.0,45.0,1.0,25.3,1.0,25.08401214829467
1.0,35.0,1.0,24.9,0.0,24.431331188058664
1.0,45.0,2.0,24.9,0.0,23.45517732295406
1.0,55.0,1.0,24.8,0.0,23.34771312487141
1.0,55.0,1.0,24.2,0.0,24.398370665762428
1.0,45.0,2.0,24.8,1.0,25.345270439022563
1.0,45.0,1.0,23.5,0.0,24.615910509048337
1.0,35.0,1.0,24.8,0.0,23.14470880085365
1.0,35.0,1.0,24.2,0.0,23.626321570569665
1.0,55.0,2.0,24.9,0.0,27.09249334683985
1.0,25.0,2.0,24.8,0.0,22.296242988753995
1.0,35.0,1.0,24.3,0.0,26.017007284877355
1.0,35.0,2.0,24.5,-1.0,23.138527675562525
1.0,55.0,2.0,23.9,0.0,28.828105316200556
1.0,35.0,1.0,23.4,1.0,23.169497639909828
1.0,25.0,2.0,24.8,1.0,23.721494319471738
1.0,45.0,1.0,25.2,0.0,22.995488822788325
1.0,45.0,1.0,24.5,0.0,24.101913163649304
1.0,45.0,2.0,24.5,2.0,24.179207622883638
1.0,35.0,2.0,24.6,2.0,23.152976503739037
1.0,35.0,2.0,24.4,1.0,21.660604222178527
1.0,55.0,1.0,24.5,1.0,22.72452055639875
1.0,45.0,1.0,25.4,1.0,23.106783945521215
1.0,35.0,1.0,24.6,1.1,24.32149928346534
1.0,45.0,1.0,25.4,1.0,23.106783945521215
1.0,45.0,1.0,24.6,3.0,25.370138753624637
1.0,35.0,1.0,25.4,3.0,26.2215622310052
1.0,55.0,2.0,24.6,0.0,31.303305763537377
1.0,35.0,1.0,24.4,0.0,23.933496929702077
1.0,45.0,1.0,24.4,0.0,23.940978704038063
1.0,55.0,1.0,25.1,0.0,22.811965417563
1.0,55.0,2.0,23.6,-3.0,29.95463473482647
1.0,55.0,1.0,23.6,0.0,22.878134436334733
1.0,45.0,2.0,24.9,0.0,23.45517732295406
1.0,55.0,2.0,22.6,-1.0,24.76678283518635
1.0,55.0,1.0,22.7,2.0,25.448041998022624
1.0,45.0,1.0,22.0,0.0,21.271368855561406
1.0,45.0,1.0,24.3,0.0,27.408806365081297
1.0,65.0,2.0,24.2,0.0,25.79437430285257
1.0,45.0,1.0,24.3,0.0,27.408806365081297
1.0,35.0,1.0,22.3,1.0,25.31429408459246
1.0,45.0,1.0,24.1,0.0,21.034456565205936
1.0,45.0,1.0,22.8,1.0,24.78123300920641
1.0,45.0,1.0,24.5,1.0,26.616580012921002
1.0,45.0,1.0,24.5,0.0,24.101913163649304
1.0,45.0,2.0,22.9,0.0,27.37960279851651
1.0,45.0,1.0,24.6,2.0,25.485673222776526
1.0,45.0,2.0,23.8,2.0,23.087483647129158
1.0,45.0,1.0,22.2,1.0,24.443540515374174
1.0,65.0,1.0,22.2,0.0,24.31014246357456
1.0,35.0,2.0,25.1,0.9,23.246874772139424
1.0,35.0,1.0,24.6,2.0,24.9088497844701
1.0,35.0,1.0,22.2,0.0,22.533133725938477
1.0,25.0,2.0,21.2,0.0,22.520784292737066
1.0,55.0,2.0,22.5,-1.0,26.07687982827823
1.0,25.0,2.0,24.0,0.0,22.764699810508265
1.0,35.0,1.0,24.1,0.0,23.659503652581986
1.0,35.0,2.0,24.1,0.0,23.765522194645634
1.0,55.0,2.0,23.7,-0.5,23.94557823129252
1.0,55.0,2.0,24.6,0.0,31.303305763537377
1.0,35.0,1.0,25.2,1.0,24.159069893204027
1.0,35.0,1.0,25.2,1.4,24.87143095268319
1.0,35.0,1.0,25.1,3.0,27.532223305704612
1.0,45.0,2.0,24.2,1.0,24.179207622883638
1.0,35.0,1.0,25.1,2.0,25.263772130362977
1.0,45.0,1.0,25.1,0.0,25.6884543265481
1.0,45.0,2.0,24.1,2.0,24.49122527777921
1.0,25.0,1.0,25.3,0.0,23.088716629913115
1.0,45.0,1.0,25.3,1.0,25.08401214829467
1.0,65.0,2.0,24.9,-1.0,21.88201465065732
1.0,65.0,2.0,24.2,0.0,25.79437430285257
1.0,45.0,2.0,24.5,0.0,25.982616648173803
1.0,55.0,2.0,24.5,-1.6,31.249999999999993
1.0,45.0,1.0,24.5,0.9,26.616580012921002
1.0,35.0,1.0,23.4,0.0,26.882550599552115
1.0,35.0,1.0,22.8,2.0,25.65136173238567
1.0,35.0,1.0,22.9,2.1,25.30615370312307
1.0,25.0,2.0,23.2,0.0,21.89058660518383
1.0,35.0,1.0,22.4,1.5,26.727189781323954
1.0,45.0,2.0,23.6,0.0,26.28136533022012
1.0,55.0,1.0,22.5,1.0,24.95338888012203
1.0,45.0,1.0,23.0,1.0,24.78123300920641
1.0,65.0,1.0,23.4,0.0,24.140719641580596
1.0,45.0,1.0,23.4,0.0,23.55769933888608
1.0,45.0,2.0,23.7,3.0,28.3725588733314
1.0,25.0,1.0,23.0,1.1,22.93302390510477
1.0,45.0,1.0,23.1,1.0,24.78123300920641
1.0,35.0,1.0,23.2,-1.0,26.291926872878328
1.0,45.0,1.0,23.7,-1.0,23.62417385655424
1.0,45.0,2.0,23.1,0.0,27.37960279851651
1.0,65.0,2.0,23.9,0.0,26.796467452872207
1.0,55.0,2.0,23.1,2.0,26.448453335532996
1.0,55.0,2.0,23.4,0.0,22.487289113002923
1.0,45.0,1.0,23.9,0.0,26.6753011091909
1.0,45.0,1.0,23.4,0.0,23.55769933888608
1.0,55.0,1.0,23.7,0.0,22.03906965032446
1.0,55.0,2.0,23.7,-3.0,29.95463473482647
1.0,55.0,1.0,23.7,2.0,27.410744608061144
1.0,45.0,2.0,24.5,0.0,25.982616648173803
1.0,45.0,2.0,22.8,0.0,26.3467301018518
1.0,65.0,2.0,22.8,0.0,26.263342911243722
1.0,45.0,1.0,24.1,0.0,21.034456565205936
1.0,45.0,2.0,24.3,1.0,24.17920762288363
1.0,45.0,1.0,24.4,1.0,25.78446837077137
1.0,45.0,2.0,24.4,0.0,24.949281248169672
1.0,45.0,1.0,24.8,1.0,24.62364177289874
1.0,45.0,1.0,24.2,2.0,25.78123290130828
1.0,45.0,2.0,22.8,3.0,26.207005552555522
1.0,55.0,2.0,23.0,-1.0,23.78902595743703
1.0,25.0,2.0,24.3,0.0,22.404141176775425
1.0,35.0,2.0,24.0,0.0,23.369550872109986
1.0,35.0,1.0,24.7,2.0,25.159207634451338
1.0,35.0,1.0,23.7,0.0,26.520090109432168
1.0,35.0,2.0,24.5,-1.0,23.138527675562525
1.0,25.0,2.0,24.5,0.0,21.686924088828867
1.0,35.0,1.0,23.6,0.0,25.58065991456429
1.0,35.0,1.0,23.9,0.0,26.725985524502004
1.0,55.0,2.0,24.3,-1.0,31.249999999999993
1.0,35.0,1.0,24.6,1.0,24.32149928346534
1.0,35.0,1.0,24.6,3.0,25.8081675506218
1.0,45.0,2.0,24.2,0.0,24.703598987270944
1.0,35.0,1.0,23.9,0.0,26.725985524502004
1.0,45.0,1.0,24.7,2.0,25.485673222776526
1.0,55.0,2.0,24.3,0.0,30.394096606409384
1.0,25.0,1.0,24.9,0.0,22.595882093541935
1.0,45.0,2.0,24.0,3.0,28.3725588733314
1.0,35.0,2.0,24.3,2.0,23.209173672145948
1.0,45.0,2.0,25.4,1.0,27.832718983279392
1.0,65.0,2.0,24.0,0.0,25.79437430285257
1.0,55.0,2.0,25.4,2.0,23.98618408749478
1.0,45.0,1.0,24.1,1.0,24.64526319422305
1.0,45.0,1.0,25.4,0.0,24.962707299941393
1.0,55.0,1.0,23.8,0.0,22.37503372362482
1.0,35.0,1.0,24.3,1.4,23.775202791269123
1.0,55.0,2.0,25.6,1.0,25.02492589468838
1.0,45.0,2.0,25.5,1.0,27.832718983279392
1.0,65.0,2.0,24.8,0.0,22.037328479504605
1.0,45.0,1.0,24.0,1.2,23.646970738918096
1.0,45.0,1.0,24.8,0.1,23.196510626824775
1.0,65.0,2.0,24.8,2.0,23.180746327727853
1.0,45.0,2.0,24.8,3.0,26.0090178739921
1.0,35.0,2.0,24.8,1.0,23.321238935142325
1.0,35.0,1.0,23.9,0.0,26.725985524502004
1.0,45.0,1.0,23.9,0.0,26.6753011091909
1.0,55.0,1.0,24.4,1.0,22.724520556398755
1.0,45.0,1.0,24.5,-1.0,25.478601814295487
1.0,65.0,1.0,24.5,-0.5,20.21577194942507
1.0,35.0,1.0,24.8,3.0,25.8081675506218
1.0,35.0,2.0,24.9,0.0,24.249670364256318
1.0,45.0,1.0,24.9,1.0,25.142992507828474
1.0,45.0,1.0,24.6,0.0,24.308624031228636
1.0,35.0,1.0,25.0,0.0,25.094000103547273
1.0,25.0,2.0,24.8,1.0,23.721494319471738
1.0,55.0,2.0,23.4,-2.0,28.289133798437536
1.0,35.0,1.0,23.7,2.0,24.518746342868962
1.0,25.0,2.0,24.7,1.8,21.132038292812204
1.0,55.0,2.0,24.6,-1.0,31.249999999999993
1.0,55.0,2.0,24.6,0.0,31.303305763537377
1.0,35.0,1.0,24.2,0.0,23.626321570569665
1.0,55.0,1.0,23.8,1.0,23.11192725368303
1.0,45.0,2.0,24.4,1.0,24.179207622883638
1.0,45.0,1.0,24.4,0.0,23.940978704038063
1.0,35.0,1.0,24.7,0.0,24.30983883544952
1.0,45.0,2.0,24.2,-0.5,24.703598987270944
1.0,65.0,2.0,24.6,0.0,23.817790887385836
1.0,55.0,2.0,24.2,-1.0,31.249999999999993
1.0,45.0,1.0,24.4,-2.0,27.673591976049636
1.0,45.0,2.0,24.9,0.1,23.45517732295406
1.0,55.0,2.0,25.2,1.0,25.02492589468838
1.0,45.0,1.0,25.2,0.0,22.995488822788325
1.0,45.0,2.0,24.4,3.0,26.109162729967302
1.0,25.0,1.0,25.0,1.0,24.65363359613091
1.0,45.0,2.0,24.4,1.0,24.179207622883638
1.0,45.0,1.0,25.1,1.0,25.583312981416118
1.0,45.0,2.0,24.1,0.0,23.790739829745302
1.0,55.0,1.0,24.1,0.0,23.248429188003435
1.0,55.0,1.0,24.9,2.0,21.996883928957008
1.0,45.0,1.0,24.0,0.0,24.149923436428722
1.0,65.0,2.0,25.1,0.0,21.49050980427626
1.0,45.0,1.0,27.0,2.0,24.6032264688932
1.0,45.0,2.0,23.7,1.0,21.943186663061415
1.0,45.0,1.0,27.1,2.0,24.860688130015347
1.0,45.0,1.0,24.1,1.0,24.64526319422305
1.0,45.0,1.0,25.1,1.0,25.583312981416118
1.0,45.0,2.0,25.2,1.0,23.68021894269385
1.0,55.0,2.0,25.2,2.0,23.98618408749478
1.0,45.0,1.0,25.1,0.0,25.6884543265481
1.0,45.0,2.0,24.0,0.0,24.347311456433786
1.0,45.0,2.0,24.9,2.0,25.345270439022563
1.0,65.0,1.0,22.9,0.0,27.04376592517416
1.0,35.0,2.0,24.0,0.0,23.369550872109986
1.0,35.0,1.0,24.0,3.0,24.75225031432654
1.0,35.0,1.0,24.1,0.0,23.659503652581986
1.0,25.0,2.0,22.4,0.0,21.30832986148784
1.0,35.0,1.0,24.2,0.0,23.626321570569665
1.0,55.0,2.0,21.7,-1.0,26.117600340722532
1.0,35.0,2.0,22.3,-2.1,22.023792745115607
1.0,35.0,1.0,23.4,0.0,26.882550599552115
1.0,25.0,2.0,20.7,0.0,22.278634016242666
1.0,45.0,1.0,22.2,0.0,24.547679676133527
