Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (C),Air temperature (F),Ta_h (C),Ta_h (F),Ta_m (C),Ta_m (F),Ta_l (C),Ta_l (F),Operative temperature (C),Operative temperature (F),Radiant temperature (C),Radiant temperature (F),Globe temperature (C),Globe temperature (F),Tg_h (C),Tg_h (F),Tg_m (C),Tg_m (F),Tg_l (C),Tg_l (F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject height (cm),Subject weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (C),Outdoor monthly air temperature (F),Database,BMI
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,22.2,1.0,0.0,,cooler,,more,5.0,,,,0.54,1.0,,,,,27.3,81.1,,,,,,,,,,,,,,,,,,,24.0,no change,1.0,0.27,53.15,,,,,,,,,1.0,0.0,0.0,1.0,,29.2,84.5,Database 2,3149.0614894979017
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,26.0,1.0,0.0,,cooler,,more,5.0,,,,0.48,1.0,,,,,25.7,78.3,,,,,,,,,,,,,,,,,,,27.5,no change,0.0,0.65,127.95,,,,,,,160.0,,0.0,1.0,0.0,1.0,,29.3,84.7,Database 2,3576.000177759838
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,24.0,1.0,0.0,,cooler,,more,5.0,,,,0.65,1.0,,,,,25.6,78.1,,,,,,,,,,,,,,,,,,,27.7,no change,0.0,0.67,131.89,,,,,,,157.5,55.0,0.0,1.0,0.0,1.0,,29.3,84.8,Database 2,3492.063492063492
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,19.0,1.0,1.0,,cooler,,more,4.0,,,,0.54,1.0,,,,,28.0,82.4,,,,,,,,,,,,,,,,,,,28.8,no change,0.0,0.46,90.55,,,,,,,160.0,50.0,1.0,1.0,0.0,1.0,,29.8,85.7,Database 2,3125.0
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,20.0,1.0,-1.0,,no change,,no change,5.0,,,,0.79,0.8,,,,,26.6,79.9,,,,,,,,,,,,,,,,,,,26.8,no change,0.0,0.28,55.12,,,,,,,160.0,52.0,0.0,0.0,0.0,1.0,,29.8,85.7,Database 2,3250.0
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,21.0,1.0,0.0,,cooler,,more,5.0,,,,0.48,1.6,,,,,27.7,81.9,,,,,,,,,,,,,,,,,,,27.3,more humid,1.0,0.71,139.76,,,,,,,154.9,51.0,0.0,1.0,0.0,1.0,,30.2,86.3,Database 2,3292.44673983215
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,21.0,1.0,-1.0,,cooler,,more,4.0,,,,0.54,1.0,,,,,27.8,82.0,,,,,,,,,,,,,,,,,,,24.2,more humid,0.0,0.35,68.9,,,,,,,167.6,52.0,1.0,0.0,1.0,1.0,,30.2,86.3,Database 2,3102.625298329356
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,23.2,1.0,-1.0,,no change,,no change,5.0,,,,0.54,0.8,,,,,26.5,79.7,,,,,,,,,,,,,,,,,,,29.2,no change,0.0,0.41,80.71,,,,,,,,,0.0,1.0,0.0,1.0,,30.5,86.9,Database 2,3669.783464566929
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,19.0,1.0,2.0,,cooler,,more,4.0,,,,0.54,1.0,,,,,28.1,82.6,,,,,,,,,,,,,,,,,,,25.7,no change,0.0,0.6,118.11,,,,,,,,,1.0,1.0,0.0,1.0,,30.9,87.6,Database 2,3381.213259400725
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,20.0,1.0,1.0,,cooler,,no change,4.0,,,,0.27,0.8,,,,,29.1,84.4,,,,,,,,,,,,,,,,,,,27.3,more humid,1.0,0.42,82.68,,,,,,,160.0,45.0,0.0,1.0,0.0,1.0,,30.5,87.0,Database 2,2812.5
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,20.0,1.0,3.0,,cooler,,more,2.0,,,,0.54,0.8,,,,,26.9,80.4,,,,,,,,,,,,,,,,,,,32.1,more humid,1.0,0.29,57.09,,,,,,,152.4,48.0,0.0,0.0,0.0,1.0,,30.5,87.0,Database 2,3149.6062992125985
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,19.0,1.0,1.0,,no change,,more,5.0,,,,0.48,1.0,,,,,28.4,83.1,,,,,,,,,,,,,,,,,,,18.0,more humid,2.0,0.56,110.24,,,,,,,162.6,52.0,1.0,0.0,1.0,1.0,,30.7,87.2,Database 2,3198.031980319803
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,22.0,1.0,1.0,,cooler,,less,4.0,,,,0.27,0.8,,,,,28.4,83.1,,,,,,,,,,,,,,,,,,,22.6,drier,-2.0,0.45,88.58,,,,,,,175.3,80.0,1.0,1.0,0.0,1.0,,29.8,85.7,Database 2,4563.605248146036
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,19.0,1.0,-1.0,,cooler,,no change,5.0,,,,0.36,1.0,,,,,29.6,85.3,,,,,,,,,,,,,,,,,,,22.5,more humid,1.0,0.74,145.67,,,,,,,162.6,55.0,0.0,1.0,0.0,1.0,,31.0,87.7,Database 2,3382.5338253382533
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,20.0,1.0,1.0,,cooler,,more,5.0,,,,0.54,1.0,,,,,28.6,83.5,,,,,,,,,,,,,,,,,,,22.8,no change,0.0,0.27,53.15,,,,,,,152.4,60.0,0.0,0.0,0.0,1.0,,31.1,87.9,Database 2,3937.007874015748
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,20.0,1.0,0.0,,cooler,,no change,5.0,,,,0.54,1.0,,,,,28.8,83.8,,,,,,,,,,,,,,,,,,,20.0,no change,0.0,1.04,204.72,,,,,,,157.5,50.0,1.0,1.0,0.0,1.0,,31.2,88.2,Database 2,3174.6031746031745
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,19.0,1.0,0.0,,cooler,,more,5.0,,,,0.48,1.0,,,,,27.3,81.1,,,,,,,,,,,,,,,,,,,28.3,more humid,1.0,0.28,55.12,,,,,,,165.1,45.0,0.0,0.0,0.0,1.0,,31.2,88.2,Database 2,2725.620835857056
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,20.0,1.0,2.0,,cooler,,more,4.0,,,,0.48,1.0,,,,,28.6,83.5,,,,,,,,,,,,,,,,,,,24.8,no change,-1.0,0.61,120.08,,,,,,,154.9,50.0,0.0,1.0,0.0,1.0,,31.3,88.4,Database 2,3227.8889606197545
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,23.0,0.0,0.0,,no change,,more,5.0,,,,0.38,1.0,,,,,26.5,79.7,,,,,,,,,,,,,,,,,,,31.7,more humid,0.0,0.28,55.12,,,,,,,170.2,66.0,1.0,0.0,0.0,1.0,,25.8,78.4,Database 2,3877.790834312573
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,25.0,0.0,0.0,,no change,,no change,5.0,,,,0.38,1.0,,,,,26.4,79.5,,,,,,,,,,,,,,,,,,,31.1,no change,0.0,0.32,62.99,,,,,,,170.2,60.0,1.0,0.0,0.0,1.0,,25.8,78.4,Database 2,3525.264394829612
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,24.0,0.0,0.0,,cooler,,no change,5.0,,,,0.55,1.0,,,,,27.2,81.0,,,,,,,,,,,,,,,,,,,30.3,more humid,-1.0,0.27,53.15,,,,,,,162.6,54.0,0.0,0.0,0.0,1.0,,26.7,80.0,Database 2,3321.0332103321034
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,24.0,0.0,3.0,,cooler,,no change,2.0,,,,0.54,1.0,,,,,27.9,82.2,,,,,,,,,,,,,,,,,,,28.8,more humid,0.0,1.03,202.76,,,,,,,170.2,57.0,0.0,1.0,0.0,1.0,,26.8,80.2,Database 2,3349.001175088132
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,27.0,0.0,2.0,,cooler,,more,4.0,,,,0.37,1.0,,,,,25.9,78.6,,,,,,,,,,,,,,,,,,,31.2,no change,0.0,1.25,246.06,,,,,,,172.7,69.0,1.0,1.0,1.0,1.0,,26.8,80.2,Database 2,3995.3676896352063
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,25.0,0.0,0.0,,no change,,no change,5.0,,,,0.36,1.0,,,,,26.2,79.2,,,,,,,,,,,,,,,,,,,30.8,no change,0.0,0.56,110.24,,,,,,,170.2,65.0,0.0,1.0,0.0,1.0,,27.4,81.3,Database 2,3819.03642773208
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,23.0,0.0,1.0,,cooler,,no change,4.0,,,,0.54,1.0,,,,,26.6,79.9,,,,,,,,,,,,,,,,,,,31.1,no change,1.0,0.29,57.09,,,,,,,170.2,85.0,1.0,0.0,0.0,1.0,,27.4,81.3,Database 2,4994.124559341951
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,22.0,0.0,1.0,,no change,,no change,4.0,,,,0.27,1.0,,,,,26.9,80.4,,,,,,,,,,,,,,,,,,,31.0,no change,1.0,0.55,108.27,,,,,,,172.7,68.0,1.0,1.0,0.0,1.0,,27.4,81.3,Database 2,3937.463810075276
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,20.0,0.0,2.0,,cooler,,less,4.0,,,,0.55,1.0,,,,,27.3,81.1,,,,,,,,,,,,,,,,,,,30.8,drier,-1.0,0.74,145.67,,,,,,,167.6,60.0,1.0,1.0,0.0,1.0,,27.6,81.6,Database 2,3579.9522673031024
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,23.0,0.0,0.0,,no change,,more,4.0,,,,0.36,1.0,,,,,27.8,82.0,,,,,,,,,,,,,,,,,,,29.2,drier,-1.0,0.54,106.3,,,,,,,162.6,60.0,0.0,1.0,0.0,1.0,,27.6,81.6,Database 2,3690.036900369003
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,21.0,0.0,3.0,,cooler,,more,2.0,,,,0.29,1.0,,,,,29.0,84.2,,,,,,,,,,,,,,,,,,,26.3,more humid,2.0,0.55,108.27,,,,,,,175.3,73.0,1.0,1.0,0.0,1.0,,27.7,81.9,Database 2,4164.289788933257
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,23.0,0.0,1.0,,cooler,,more,4.0,,,,0.63,1.0,,,,,32.4,90.3,,,,,,,,,,,,,,,,,,,23.7,more humid,2.0,0.37,72.83,,,,,,,170.2,62.0,1.0,1.0,0.0,1.0,,29.5,85.1,Database 2,3642.773207990599
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,22.0,0.0,1.0,,cooler,,no change,5.0,,,,0.27,0.8,,,,,33.3,91.9,,,,,,,,,,,,,,,,,,,21.6,more humid,2.0,2.8,551.18,,,,,,,162.6,53.0,1.0,1.0,0.0,1.0,,30.4,86.7,Database 2,3259.532595325953
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,22.0,0.0,2.0,,cooler,,more,4.0,,,,0.62,0.8,,,,,33.2,91.8,,,,,,,,,,,,,,,,,,,19.5,more humid,3.0,3.66,720.47,,,,,,,182.9,74.0,1.0,1.0,1.0,1.0,,30.4,86.7,Database 2,4045.926735921268
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,25.0,0.0,2.0,,cooler,,more,5.0,,,,0.36,1.0,,,,,33.1,91.6,,,,,,,,,,,,,,,,,,,18.6,no change,3.0,0.63,124.02,,,,,,,182.9,88.0,1.0,0.0,0.0,1.0,,30.4,86.7,Database 2,4811.372334609076
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,23.0,0.0,1.0,,cooler,,no change,4.0,,,,0.4,1.6,,,,,31.2,88.2,,,,,,,,,,,,,,,,,,,23.4,no change,0.0,2.33,458.66,,,,,,,165.1,66.0,1.0,1.0,0.0,1.0,,30.4,86.8,Database 2,3997.5772259236815
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,23.0,0.0,0.0,,cooler,,more,4.0,,,,0.38,1.0,,,,,30.4,86.7,,,,,,,,,,,,,,,,,,,23.8,more humid,1.0,1.66,326.77,,,,,,,180.3,65.0,0.0,1.0,0.0,1.0,,30.4,86.8,Database 2,3605.1026067665
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,33.4,0.0,2.0,,cooler,,more,5.0,,,,0.27,1.0,,,,,32.5,90.5,,,,,,,,,,,,,,,,,,,23.4,no change,1.0,0.34,66.93,,,,,,,,48.0,1.0,0.0,0.0,1.0,,30.5,86.8,Database 2,4384.536670295367
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,23.0,0.0,1.0,,cooler,,more,4.0,,,,0.54,0.8,,,,,33.7,92.7,,,,,,,,,,,,,,,,,,,22.6,drier,-1.0,0.75,147.64,,,,,,,170.2,61.0,0.0,1.0,0.0,1.0,,30.5,86.8,Database 2,3584.018801410106
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,28.0,0.0,1.0,,cooler,,more,4.0,,,,0.38,0.8,,,,,33.4,92.1,,,,,,,,,,,,,,,,,,,20.7,no change,1.0,1.56,307.09,,,,,,,170.2,67.0,0.0,1.0,0.0,1.0,,30.7,87.3,Database 2,3936.545240893067
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,21.0,0.0,1.0,,warmer,,more,4.0,,,,0.28,1.0,,,,,30.8,87.4,,,,,,,,,,,,,,,,,,,23.5,drier,1.0,0.5,98.43,,,,,,,152.4,50.0,1.0,1.0,1.0,1.0,,30.3,86.5,Database 2,3280.839895013123
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,22.0,0.0,2.0,,cooler,,less,5.0,,,,0.4,1.0,,,,,31.3,88.3,,,,,,,,,,,,,,,,,,,24.2,drier,0.0,0.57,112.2,,,,,,,180.3,67.0,1.0,1.0,1.0,1.0,,30.3,86.5,Database 2,3716.028840820854
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,20.0,0.0,1.0,,no change,,less,5.0,,,,0.48,1.0,,,,,31.7,89.1,,,,,,,,,,,,,,,,,,,23.0,drier,0.0,0.54,106.3,,,,,,,170.2,55.0,1.0,1.0,1.0,1.0,,30.3,86.5,Database 2,3231.4923619271444
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,23.0,0.0,1.0,,cooler,,more,5.0,,,,0.58,1.0,,,,,31.3,88.3,,,,,,,,,,,,,,,,,,,25.3,no change,0.0,1.08,212.6,,,,,,,180.3,62.0,0.0,1.0,0.0,1.0,,30.4,86.6,Database 2,3438.713255684969
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,21.0,0.0,2.0,,cooler,,more,4.0,,,,0.54,1.0,,,,,32.1,89.8,,,,,,,,,,,,,,,,,,,24.9,more humid,2.0,1.14,224.41,,,,,,,172.7,62.0,0.0,1.0,0.0,1.0,,30.4,86.6,Database 2,3590.0405327156927
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,21.0,1.0,1.0,,cooler,,more,4.0,,,,0.27,1.0,,,,,29.2,84.6,,,,,,,,,,,,,,,,,,,38.0,no change,-1.0,0.41,80.71,,,,,,,152.4,47.0,0.0,1.0,0.0,1.0,,27.8,82.1,Database 2,3083.989501312336
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,19.0,1.0,1.0,,cooler,,more,4.0,,,,0.37,1.6,,,,,31.0,87.8,,,,,,,,,,,,,,,,,,,34.6,more humid,1.0,0.46,90.55,,,,,,,154.9,45.0,1.0,1.0,0.0,1.0,,27.8,82.1,Database 2,2905.100064557779
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,22.0,1.0,1.0,,cooler,,less,5.0,,,,0.27,1.0,,,,,28.7,83.7,,,,,,,,,,,,,,,,,,,36.0,no change,0.0,1.17,230.31,,,,,,,162.6,55.0,1.0,1.0,1.0,1.0,,28.5,83.3,Database 2,3382.5338253382533
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,18.0,1.0,0.0,,no change,,no change,5.0,,,,0.38,1.0,,,,,32.2,90.0,,,,,,,,,,,,,,,,,,,34.3,no change,0.0,1.08,212.6,,,,,,,152.4,40.0,0.0,1.0,0.0,1.0,,28.5,83.3,Database 2,2624.6719160104985
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,21.0,1.0,2.0,,cooler,,more,4.0,,,,0.54,1.0,,,,,27.9,82.2,,,,,,,,,,,,,,,,,,,36.5,drier,-1.0,0.53,104.33,,,,,,,,,1.0,1.0,0.0,1.0,,28.5,83.3,Database 2,3490.406654630898
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Multifamily housing,Naturally Ventilated,,,19.0,1.0,0.0,,cooler,,more,2.0,,,,0.57,1.0,,,,,30.8,87.4,,,,,,,,,,,,,,,,,,,35.6,no change,0.0,1.78,350.39,,,,,,,152.4,43.0,1.0,1.0,0.0,1.0,,29.0,84.2,Database 2,2821.522309711286
