Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (C),Air temperature (F),Ta_h (C),Ta_h (F),Ta_m (C),Ta_m (F),Ta_l (C),Ta_l (F),Operative temperature (C),Operative temperature (F),Radiant temperature (C),Radiant temperature (F),Globe temperature (C),Globe temperature (F),Tg_h (C),Tg_h (F),Tg_m (C),Tg_m (F),Tg_l (C),Tg_l (F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject height (cm),Subject weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (C),Outdoor monthly air temperature (F),Database,BMI
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,20.0,1.0,2.0,,cooler,,more,,,,,,,,,,,25.9,78.6,25.8,78.4,25.8,78.4,26.0,78.8,,,,,,,,,,,,,12.2,more humid,0.0,0.11,21.0,0.11,21.65,0.1,19.69,0.11,21.65,,,,,,,,14.0,57.2,Database 2,3649.185288640597
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,19.0,1.0,1.0,,no change,,more,,,,,,,,,,,25.9,78.6,25.8,78.4,25.8,78.4,26.0,78.8,,,,,,,,,,,,,12.2,no change,1.0,0.11,21.0,0.11,21.65,0.1,19.69,0.11,21.65,,,,,,,,14.0,57.2,Database 2,3266.9676274260137
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,19.0,0.0,1.0,,cooler,,more,,,,,,,,,,,25.9,78.6,25.8,78.4,25.8,78.4,26.0,78.8,,,,,,,,,,,,,12.2,more humid,1.0,0.11,21.0,0.11,21.65,0.1,19.69,0.11,21.65,,,,,,,,14.0,57.2,Database 2,4201.54469239215
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,18.0,0.0,1.0,,cooler,,more,,,,,,,,,,,25.9,78.6,25.8,78.4,25.8,78.4,26.0,78.8,,,,,,,,,,,,,12.2,more humid,2.0,0.11,21.0,0.11,21.65,0.1,19.69,0.11,21.65,,,,,,,,14.0,57.2,Database 2,3961.700235681051
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,21.0,1.0,0.0,,no change,,no change,,,,,,,,,,,25.9,78.6,25.8,78.4,25.8,78.4,26.0,78.8,,,,,,,,,,,,,12.2,more humid,1.0,0.11,21.0,0.11,21.65,0.1,19.69,0.11,21.65,,,,,,,,14.0,57.2,Database 2,3491.049382716049
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,20.0,0.0,0.0,,no change,,more,,,,,,,,,,,25.9,78.6,25.8,78.4,25.8,78.4,26.0,78.8,,,,,,,,,,,,,12.2,more humid,1.0,0.11,21.0,0.11,21.65,0.1,19.69,0.11,21.65,,,,,,,,14.0,57.2,Database 2,3811.926211926212
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,19.0,1.0,0.0,,no change,,more,,,,,,,,,,,26.5,79.7,26.4,79.5,26.4,79.5,26.7,80.1,,,,,,,,,,,,,21.8,more humid,1.0,0.11,21.65,0.11,21.65,0.11,21.65,0.11,21.65,,,,,,,,14.0,57.2,Database 2,3302.4725785461983
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,21.0,1.0,-1.0,,no change,,more,,,,,,,,,,,26.5,79.7,26.4,79.5,26.4,79.5,26.7,80.1,,,,,,,,,,,,,21.8,no change,0.0,0.11,21.65,0.11,21.65,0.11,21.65,0.11,21.65,,,,,,,,14.0,57.2,Database 2,3442.269572885515
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,20.0,0.0,2.0,,cooler,,more,,,,,,,,,,,26.5,79.7,26.4,79.5,26.4,79.5,26.7,80.1,,,,,,,,,,,,,21.8,no change,-1.0,0.11,21.65,0.11,21.65,0.11,21.65,0.11,21.65,,,,,,,,14.0,57.2,Database 2,4146.2138133403405
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,19.0,0.0,0.0,,no change,,no change,,,,,,,,,,,26.5,79.7,26.4,79.5,26.4,79.5,26.7,80.1,,,,,,,,,,,,,21.8,more humid,1.0,0.11,21.65,0.11,21.65,0.11,21.65,0.11,21.65,,,,,,,,14.0,57.2,Database 2,3909.200509956877
