Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (C),Air temperature (F),Ta_h (C),Ta_h (F),Ta_m (C),Ta_m (F),Ta_l (C),Ta_l (F),Operative temperature (C),Operative temperature (F),Radiant temperature (C),Radiant temperature (F),Globe temperature (C),Globe temperature (F),Tg_h (C),Tg_h (F),Tg_m (C),Tg_m (F),Tg_l (C),Tg_l (F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject height (cm),Subject weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (C),Outdoor monthly air temperature (F),Database,BMI
"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,0.0,Aw,0.0,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,0.0,2.0,,cooler,,more,,,,,,,,,,,32.0,89.6,,,,,,,,,,,,,,,,,,,67.0,drier,2.0,0.0,0.0,,,,,,,,,,,,,,37.8,100.0,Database 2,3900.417418305618
"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,0.0,Aw,0.0,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,0.0,2.0,,cooler,,more,,,,,,,,,,,31.0,87.8,,,,,,,,,,,,,,,,,,,72.0,drier,2.0,0.0,0.0,,,,,,,,,,,,,,37.8,100.0,Database 2,4562.985280487461
"Akande, O. K., & Adebamowo, M. A. (2010, April). Indoor thermal comfort for residential buildings in hot-dry climate of Nigeria. In Proceedings of Conference: Adapting to Change: New Thinking on Comfort, Cumberland Lodge, Windsor, UK (Vol. 911, p. 133144).",Michael Adebamowo,2009.0,0.0,Aw,0.0,Bauchi,Nigeria,Multifamily housing,Naturally Ventilated,,,38.0,0.0,2.0,,cooler,,,,,,,,,,,,,31.0,87.8,,,,,,,,,,,,,,,,,,,72.0,,,0.0,0.0,,,,,,,,,,,,,,37.8,100.0,Database 2,4562.985280487461
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,37.0,0.0,0.5,,cooler,,,,-0.1,5.19,25.39,0.65,1.1,,,,,23.8,74.8,,,23.8,74.8,,,24.3,75.8,24.9,76.8,,,,,,,,,62.0,,,0.14,27.56,,,0.14,27.56,,,,,,,,,,,,Database 1,4166.769503146607
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,26.0,0.0,1.0,,cooler,,,,0.05,5.05,25.28,0.56,1.1,,,,,24.3,75.7,,,24.3,75.7,,,24.8,76.7,25.4,77.7,,,,,,,,,61.3,,,0.09,17.72,,,0.09,17.72,,,,,,,,,,,,Database 1,3876.099416707314
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,26.0,0.0,1.0,,no change,,,,-0.59,12.37,23.37,0.56,1.1,,,,,23.5,74.3,,,23.5,74.3,,,24.2,75.6,25.0,76.9,,,,,,,,,62.0,,,0.24,47.24,,,0.24,47.24,,,,,,,,,,,,Database 1,4144.445128725156
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,37.0,0.0,1.0,,cooler,,,,-0.12,5.29,25.13,0.65,1.1,,,,,23.6,74.5,,,23.6,74.5,,,24.1,75.4,24.6,76.2,,,,,,,,,61.4,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1,4223.371949246948
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,31.0,0.0,1.0,,cooler,,,,0.04,5.03,25.48,0.56,1.1,,,,,24.5,76.1,,,24.5,76.1,,,25.1,77.2,25.7,78.2,,,,,,,,,58.3,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1,3972.209234609996
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,39.0,0.0,1.0,,cooler,,,,0.08,5.13,25.69,0.56,1.1,,,,,24.9,76.8,,,24.9,76.8,,,25.3,77.6,25.8,78.4,,,,,,,,,57.0,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1,3810.702688541534
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,27.0,1.0,-1.0,,no change,,,,0.09,5.17,25.87,0.69,1.1,,,,,24.3,75.7,,,24.3,75.7,,,24.5,76.1,24.7,76.5,,,,,,,,,60.6,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1,3633.740482211874
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,51.0,0.0,1.0,,cooler,,,,0.17,5.58,26.42,0.84,1.1,,,,,23.9,75.0,,,23.9,75.0,,,24.2,75.5,24.4,76.0,,,,,,,,,60.0,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1,4289.1405664309
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,75.0,0.0,-2.0,,warmer,,,,0.08,5.14,25.56,0.65,1.1,,,,,24.4,75.9,,,24.4,75.9,,,24.6,76.2,24.7,76.5,,,,,,,,,59.1,,,0.1,19.69,,,0.1,19.69,,,,,,,,,,,,Database 1,4334.1756712636015
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,31.0,1.0,1.0,,cooler,,,,-0.15,5.49,24.54,0.47,1.1,,,,,24.6,76.3,,,24.6,76.3,,,24.9,76.9,25.2,77.4,,,,,,,,,59.3,,,0.1,19.69,,,0.1,19.69,,,,,,,,,,,,Database 1,3845.7811577235934
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,28.0,1.0,0.0,,cooler,,,,0.54,11.01,27.79,0.88,1.1,,,,,24.6,76.3,,,24.6,76.3,,,25.0,77.1,25.5,77.8,,,,,,,,,58.4,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1,3973.5356178777233
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,38.6,1.0,0.0,,cooler,,,,0.23,6.11,26.21,0.63,1.1,,,,,24.9,76.8,,,24.9,76.8,,,25.3,77.5,25.7,78.2,,,,,,,,,58.0,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1,3318.695051183872
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,34.0,1.0,0.0,,no change,,,,-0.2,5.87,24.45,0.41,1.1,,,,,24.9,76.8,,,24.9,76.8,,,25.3,77.5,25.7,78.2,,,,,,,,,57.6,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1,3826.441110967056
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,33.6,0.0,0.0,,no change,,,,-0.1,5.2,25.05,0.61,1.1,,,,,23.8,74.8,,,23.8,74.8,,,24.3,75.8,24.9,76.8,,,,,,,,,58.4,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1,4315.203345632114
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,37.0,0.0,0.0,,no change,,,,-0.29,6.73,24.25,0.61,1.1,,,,,23.0,73.4,,,23.0,73.4,,,23.6,74.5,24.2,75.5,,,,,,,,,58.9,,,0.1,19.69,,,0.1,19.69,,,,,,,,,,,,Database 1,4674.805153735064
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,31.0,0.0,1.0,,cooler,,,,-0.3,6.83,24.36,0.61,1.1,,,,,23.1,73.6,,,23.1,73.6,,,23.7,74.7,24.3,75.7,,,,,,,,,58.9,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1,4267.524675323291
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,30.0,0.0,1.0,,cooler,,,,0.01,5.0,25.67,0.61,1.1,,,,,24.6,76.3,,,24.6,76.3,,,24.9,76.9,25.3,77.5,,,,,,,,,59.6,,,0.14,27.56,,,0.14,27.56,,,,,,,,,,,,Database 1,3894.990632824533
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,26.0,0.0,0.0,,no change,,,,0.24,6.17,26.2,0.61,1.1,,,,,25.1,77.2,,,25.1,77.2,,,25.4,77.7,25.6,78.2,,,,,,,,,59.2,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1,3986.9651172418353
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,38.0,0.0,-1.0,,no change,,,,0.3,6.93,26.4,0.65,1.1,,,,,24.9,76.8,,,24.9,76.8,,,25.3,77.6,25.8,78.4,,,,,,,,,58.3,,,0.1,19.69,,,0.1,19.69,,,,,,,,,,,,Database 1,4102.990117031841
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,24.0,1.0,1.0,,cooler,,,,0.09,5.15,25.83,0.51,1.1,,,,,25.3,77.5,,,25.3,77.5,,,25.8,78.4,26.3,79.3,,,,,,,,,58.8,,,0.14,27.56,,,0.14,27.56,,,,,,,,,,,,Database 1,3510.1905208881312
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,28.0,1.0,1.0,,cooler,,,,0.21,5.93,26.3,0.66,1.1,,,,,24.7,76.5,,,24.7,76.5,,,25.2,77.3,25.7,78.2,,,,,,,,,58.4,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1,4052.14815313234
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,36.0,1.0,2.0,,cooler,,,,-0.18,5.67,24.92,0.55,1.1,,,,,24.3,75.7,,,24.3,75.7,,,24.7,76.4,25.1,77.1,,,,,,,,,59.9,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1,4272.3597335956965
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,53.0,0.0,0.0,,no change,,,,0.25,6.28,26.77,0.84,1.1,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,25.0,77.0,,,,,,,,,60.2,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1,4532.653190749128
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,29.0,0.0,0.0,,no change,,,,-0.11,5.25,24.93,0.56,1.1,,,,,24.2,75.6,,,24.2,75.6,,,24.6,76.2,25.0,76.9,,,,,,,,,59.8,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1,4415.511351205088
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,35.0,0.0,0.0,,cooler,,,,-0.15,5.46,25.06,0.56,1.1,,,,,24.2,75.6,,,24.2,75.6,,,24.7,76.4,25.2,77.3,,,,,,,,,59.4,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1,4342.84685703794
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,52.0,0.0,-1.0,,cooler,,,,-0.07,5.09,25.51,0.65,1.1,,,,,23.8,74.8,,,23.8,74.8,,,24.5,76.1,25.2,77.4,,,,,,,,,59.7,,,0.14,27.56,,,0.14,27.56,,,,,,,,,,,,Database 1,4384.179575470043
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,34.0,1.0,0.0,,no change,,,,-0.55,11.32,23.61,0.34,1.1,,,,,24.8,76.6,,,24.8,76.6,,,25.2,77.3,25.6,78.0,,,,,,,,,63.8,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1,3728.5736599694674
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,32.0,0.0,1.0,,cooler,,,,0.31,7.06,26.51,0.56,1.1,,,,,25.8,78.4,,,25.8,78.4,,,26.2,79.2,26.7,80.0,,,,,,,,,64.8,,,0.17,33.46,,,0.17,33.46,,,,,,,,,,,,Database 1,4243.822784365099
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,29.0,0.0,1.0,,cooler,,,,0.32,7.09,26.74,0.65,1.1,,,,,24.9,76.8,,,24.9,76.8,,,25.4,77.8,26.0,78.8,,,,,,,,,63.6,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1,4064.296176531806
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,24.0,1.0,1.0,,cooler,,,,0.13,5.33,26.07,0.63,1.1,,,,,24.7,76.5,,,24.7,76.5,,,25.0,77.0,25.4,77.6,,,,,,,,,61.9,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1,4039.476767740479
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,28.0,1.0,0.0,,cooler,,,,-0.15,5.49,25.01,0.64,1.1,,,,,23.9,75.0,,,23.9,75.0,,,24.5,76.0,25.0,77.0,,,,,,,,,61.2,,,0.17,33.46,,,0.17,33.46,,,,,,,,,,,,Database 1,4098.8398737803045
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,28.0,0.0,0.0,,no change,,,,-0.29,6.75,24.53,0.65,1.1,,,,,23.5,74.3,,,23.5,74.3,,,24.0,75.2,24.5,76.1,,,,,,,,,61.0,,,0.17,33.46,,,0.17,33.46,,,,,,,,,,,,Database 1,4640.52173032698
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,26.0,0.0,0.0,,no change,,,,-0.67,14.57,23.12,0.56,1.1,,,,,23.3,73.9,,,23.3,73.9,,,23.7,74.7,24.2,75.6,,,,,,,,,61.6,,,0.21,41.34,,,0.21,41.34,,,,,,,,,,,,Database 1,4163.7097730119895
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,54.0,0.0,-1.0,,cooler,,,,-0.29,6.7,24.32,0.56,1.1,,,,,23.6,74.5,,,23.6,74.5,,,24.0,75.2,24.4,75.8,,,,,,,,,62.4,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1,4255.092489173284
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,24.0,1.0,1.0,,cooler,,,,-0.28,6.62,24.6,0.55,1.1,,,,,24.1,75.4,,,24.1,75.4,,,24.5,76.2,25.0,77.0,,,,,,,,,61.7,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1,3756.9750294819983
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,29.0,1.0,-1.0,,no change,,,,-0.33,7.31,24.3,0.55,1.1,,,,,23.7,74.7,,,23.7,74.7,,,24.2,75.5,24.7,76.4,,,,,,,,,57.0,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1,4059.656090921567
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,23.0,1.0,1.0,,no change,,,,-0.98,25.36,22.35,0.34,1.1,,,,,23.6,74.5,,,23.6,74.5,,,24.0,75.2,24.4,75.9,,,,,,,,,57.1,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1,3741.6680951203184
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,27.0,1.0,-1.0,,warmer,,,,-0.98,25.48,22.32,0.34,1.1,,,,,23.7,74.7,,,23.7,74.7,,,24.0,75.2,24.2,75.6,,,,,,,,,56.6,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1,3836.21517287554
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,25.0,1.0,0.0,,no change,,,,-0.87,20.93,22.74,0.46,1.1,,,,,23.1,73.6,,,23.1,73.6,,,23.6,74.5,24.1,75.4,,,,,,,,,57.1,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1,3572.540457993404
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,27.0,0.0,0.0,,no change,,,,-0.5,10.23,23.58,0.56,1.1,,,,,23.1,73.6,,,23.1,73.6,,,23.4,74.2,23.7,74.7,,,,,,,,,56.9,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1,4672.299469427252
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,23.0,1.0,0.0,,no change,,,,-0.85,20.24,22.55,0.46,1.1,,,,,23.0,73.4,,,23.0,73.4,,,23.3,73.9,23.5,74.4,,,,,,,,,57.1,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1,3815.7537138865914
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,25.0,1.0,0.0,,no change,,,,-0.53,10.79,23.5,0.63,1.1,,,,,22.5,72.5,,,22.5,72.5,,,22.8,73.1,23.1,73.7,,,,,,,,,57.1,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1,3321.7757258797064
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,31.0,0.0,0.0,,no change,,,,-0.75,16.72,23.05,0.65,1.1,,,,,22.0,71.6,,,22.0,71.6,,,22.4,72.4,22.9,73.2,,,,,,,,,57.9,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1,4134.898670897904
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,38.0,1.0,0.0,,no change,,,,-1.42,46.81,21.08,0.41,1.1,,,,,21.6,70.9,,,21.6,70.9,,,22.1,71.9,22.7,72.8,,,,,,,,,58.2,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1,5032.586304658459
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,21.0,1.0,0.0,,cooler,,,,-0.69,15.05,22.76,0.57,1.1,,,,,22.3,72.1,,,22.3,72.1,,,22.6,72.7,22.9,73.3,,,,,,,,,58.0,,,0.1,19.69,,,0.1,19.69,,,,,,,,,,,,Database 1,3365.350097659677
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,21.0,1.0,0.0,,no change,,,,-0.45,9.23,24.05,0.68,1.1,,,,,22.6,72.7,,,22.6,72.7,,,23.0,73.4,23.4,74.1,,,,,,,,,57.8,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1,3365.350097659678
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,31.0,0.0,0.0,,no change,,,,-0.58,11.99,23.5,0.65,1.1,,,,,22.2,72.0,,,22.2,72.0,,,22.7,72.8,23.2,73.7,,,,,,,,,56.8,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1,3888.116809985608
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,46.0,0.0,-1.5,,warmer,,,,-0.8,18.59,22.89,0.65,1.1,,,,,21.8,71.2,,,21.8,71.2,,,22.4,72.3,23.0,73.4,,,,,,,,,56.7,,,0.16,31.5,,,0.16,31.5,,,,,,,,,,,,Database 1,4397.477114601492
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Air Conditioned,,,28.0,0.0,-1.0,,no change,,,,-1.1,30.73,21.98,0.56,1.1,,,,,21.5,70.7,,,21.5,70.7,,,22.0,71.7,22.6,72.7,,,,,,,,,57.5,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1,4156.434884233293
